"V1","V2","V3","V4","V5","V6","V7","V8"
0.139452700992709,0.0800002750140218,0.0595665149837528,0.1255,0.165,0.201,0.0508833333333333,0.084154875661856
0.134735352271163,0.0723340819984681,0.0573600481688264,0.1155,0.1925,0.189,0.0534277777777778,0.0896386390710244
0.103351158227545,0.0672630726764356,0.0558106143368693,0.1465,0.191,0.211,0.07985,0.130702308742714
0.135842248141534,0.0833807145224743,0.0572544218924914,0.122,0.192,0.211,0.0555666666666667,0.0854595609452197
0.163317225943349,0.093225462319355,0.0686789550280876,0.093,0.1505,0.1605,0.0386944444444444,0.0624065285581051
0.138752809412394,0.0794322286136113,0.0585196587539368,0.121,0.173,0.192,0.0468166666666667,0.0813207302238314
0.109633423920233,0.0695903492296752,0.055962591791726,0.1405,0.19,0.2025,0.0777722222222222,0.131704643436184
0.148370013345595,0.0868201425719473,0.0599426144950158,0.1195,0.171,0.1885,0.0469888888888889,0.0794381158075879
0.120202201917774,0.0725734275470185,0.0608452895957812,0.1335,0.196,0.2165,0.0700888888888889,0.116422653862787
0.101157729170207,0.0694299056111175,0.0570331372944151,0.141,0.19,0.215,0.0813944444444444,0.136393248256832
0.0967443472185767,0.0656423630534821,0.0559147808810227,0.1495,0.173,0.1925,0.0955444444444444,0.164862933887257
0.0983126955366363,0.0656120510992458,0.0591780641079253,0.1405,0.185,0.2145,0.0859833333333333,0.139662236461549
0.110059053718952,0.0666179707690829,0.0573012091129492,0.1475,0.1985,0.2065,0.0692333333333333,0.113012661202595
0.114106604406192,0.0723429247791758,0.0569894314776441,0.133,0.2065,0.2195,0.0620166666666667,0.101094870633103
0.108980797786442,0.0723229664292715,0.0528064394930851,0.1245,0.188,0.218,0.0660611111111111,0.114037749620968
0.108093016287141,0.0697745462272354,0.0568918559949157,0.1245,0.192,0.193,0.0677055555555556,0.1135256214722
0.136687923019037,0.0842822771542207,0.0601896450300133,0.11,0.1775,0.2155,0.0522277777777778,0.083939752042274
0.0983856275322401,0.0719862186363081,0.0626357293637261,0.147,0.19,0.187,0.0849888888888889,0.139779502884169
0.117536668669122,0.0755019523122542,0.0556143268056961,0.141,0.198,0.1985,0.0636333333333333,0.108384672825459
0.133434048023647,0.0737446802490423,0.0550597823911182,0.1175,0.178,0.208,0.0550611111111111,0.0968152455474806
0.103455625670533,0.0640012894917679,0.0592396424946083,0.137,0.1685,0.1975,0.0771916666666667,0.127545588699516
0.0975050367523228,0.0694337092638548,0.0586520794067152,0.1385,0.1685,0.197,0.0955166666666667,0.167274190967583
0.102803434878517,0.0651438981130663,0.0617758520601626,0.149,0.193,0.199,0.0815666666666667,0.138349766586066
0.103041550804317,0.0672107936332978,0.0573234943805224,0.141,0.188,0.2015,0.0789194444444444,0.134167619294426
0.091637699534289,0.0665503420256376,0.0536483997250976,0.1385,0.182,0.1905,0.0929,0.156972687194769
0.0971238358149895,0.0660873719431592,0.0590363989294574,0.15,0.184,0.2055,0.0892777777777778,0.14868225694047
0.105089994975582,0.0663950360719096,0.0579337283038577,0.1385,0.1735,0.193,0.0905277777777778,0.153674387116497
0.201629746237898,0.111664520016096,0.0646792237899556,0.0695,0.1385,0.169,0.0347777777777778,0.0542699642329044
0.116978862602911,0.0706074408711756,0.0560131719803519,0.133,0.211,0.2035,0.0712833333333333,0.115556910490131
0.102686014771306,0.0701403746388738,0.0550930958281684,0.1295,0.184,0.196,0.0774777777777778,0.130822219155583
0.0913681981996271,0.0629907276493825,0.0576407482384154,0.144,0.175,0.199,0.0935555555555556,0.160741116124137
0.0881722909647302,0.0670291554189611,0.0566788147669137,0.1345,0.195,0.194,0.0969388888888889,0.166236745843639
0.216075092147057,0.16158954891037,0.102060935286551,0.04,0.086,0.1175,0.0301444444444444,0.0394441164003957
0.0986692471132163,0.0656003858320819,0.0590637245717692,0.141,0.175,0.186,0.0759666666666667,0.128755550050546
0.10101081075576,0.0670402658133313,0.0528899123543334,0.1515,0.1815,0.19,0.0858055555555556,0.144413681847339
0.145243993592675,0.0804976191669867,0.0576453512583435,0.1175,0.181,0.221,0.0504833333333333,0.085782127921406
0.13159466669275,0.0746883622630145,0.0553060053772756,0.1225,0.1945,0.2165,0.0556166666666667,0.0933250072908901
0.0989444671378775,0.0692069771779147,0.0549433360179537,0.1505,0.188,0.1915,0.0833388888888889,0.144200512846941
0.0938940384294807,0.0590383407731915,0.0534980707509828,0.1365,0.1945,0.1985,0.0954972222222222,0.161082341948487
0.141865397613904,0.080995000820896,0.057988701841712,0.105,0.1765,0.185,0.0447555555555556,0.0786894589280466
0.127003246774235,0.0770856406499576,0.0614500936387939,0.117,0.1895,0.2095,0.0602166666666667,0.101068327633446
0.113190233981598,0.0749714582146203,0.0616132561798933,0.137,0.191,0.1995,0.0662333333333333,0.111296118934093
0.0920019533744651,0.0685121800243723,0.0600813298119321,0.148,0.1885,0.1845,0.0894111111111111,0.160247444109518
0.119833276622267,0.0702924055002899,0.056457557404755,0.143,0.197,0.1955,0.0600722222222222,0.105376771899108
0.113502352922816,0.068320183926785,0.0586487592454274,0.1435,0.2005,0.2025,0.0708388888888889,0.120225004586896
