1.384767890037104371e+04,4.597411412667596778e+03,8.644000000000000000e+03,2.606000000000000000e+03,1.317070467982789095e-01,1.254820517677710801e-01,8.221419060300551307e-02,7.112833669960150207e-02,3.593021581317730124e+02,3.560196652179420198e+02,3.700000000000000000e+01,4.000000000000000000e+01,2.023097737228451709e-01,1.935941627068744064e-01,2.083333333333333218e-02,2.175095160413268239e-02,3.005249343832020470e-01,1.052735532293106874e-01,5.063000000000000000e+03
9.031763661986940133e+04,2.969142327426909469e+04,7.896200000000000000e+04,3.571100000000000000e+04,1.337220879963361697e-01,1.241202402619781126e-01,1.169092096243335571e-01,1.492841167986957429e-01,1.932845687200767088e+03,1.670027926272338391e+03,2.770000000000000000e+02,4.100000000000000000e+02,2.639417844054031126e-01,2.329513078912454072e-01,3.782602758432336565e-02,5.719068210350118642e-02,3.850000000000000089e-01,1.660326420419683535e-01,8.149000000000000000e+03
6.475180196235926269e+04,1.827423003446701841e+04,6.370900000000000000e+04,1.964800000000000000e+04,1.258834477347622327e-01,1.175010290017426129e-01,1.238561449825906630e-01,1.263341992232709932e-01,1.292464680335084722e+03,1.109632750062999094e+03,2.080000000000000000e+02,3.170000000000000000e+02,2.420799176503249106e-01,2.060599350163415111e-01,3.895860648061434672e-02,5.886722376973073378e-02,3.790884718498659378e-01,1.390656899243425115e-01,8.327000000000000000e+03
3.120101471245967787e+03,6.374023329239088298e+02,2.476000000000000000e+03,5.720000000000000000e+02,1.682448892556466791e-01,1.105641514178506146e-01,1.335130763008897381e-01,9.921942758022550546e-02,3.021413051146383282e+02,2.612322255290997077e+02,6.200000000000000000e+01,9.200000000000000000e+01,2.582404317219130774e-01,2.171506446625932618e-01,5.299145299145299054e-02,7.647547797173732953e-02,4.919540229885057681e-01,1.776527331189710623e-01,1.244000000000000000e+03
1.884818507856613724e+04,5.223940294312580590e+03,2.486000000000000000e+04,6.234000000000000000e+03,1.354951265838003904e-01,1.286874980123313972e-01,1.787126364067689321e-01,1.535694930285263771e-01,7.180385526895965995e+02,6.599110315885632190e+02,1.640000000000000000e+02,2.640000000000000000e+02,2.537238702083380315e-01,2.317103341251977588e-01,5.795053003533568586e-02,9.269662921348315043e-02,4.230769230769231282e-01,1.534526854219948888e-01,3.910000000000000000e+03
4.891235076116556593e+04,1.107595768958771805e+04,4.936000000000000000e+04,6.813000000000000000e+03,1.251153655085091854e-01,1.182293043443534281e-01,1.262604300426154458e-01,7.272474968510493631e-02,1.280933836451236402e+03,1.184731308893910636e+03,2.790000000000000000e+02,3.860000000000000000e+02,2.284526193064448651e-01,2.024489591411330613e-01,4.975922953451043101e-02,6.596035543403964974e-02,3.885785226567349815e-01,1.646056149732620377e-01,5.984000000000000000e+03
1.092041252094044467e+04,2.379010428004559344e+03,9.790000000000000000e+03,1.679000000000000000e+03,1.548884833833124586e-01,1.240942271141077385e-01,1.388554003262179870e-01,8.758019925929790006e-02,5.634604487906299255e+02,5.085319623960694457e+02,1.070000000000000000e+02,8.300000000000000000e+01,2.945428378414166048e-01,2.684962842640282177e-01,5.593308938839518935e-02,4.382259767687433916e-02,3.405909797822705976e-01,1.362905818064930885e-01,3.111000000000000000e+03
1.956027216582850815e+04,6.424904842215783901e+03,1.287900000000000000e+04,4.662000000000000000e+03,1.257054585089618925e-01,1.072748420860178964e-01,8.276779517236060313e-02,7.784011220196353220e-02,6.768859756865718964e+02,6.054664490425819849e+02,9.300000000000000000e+01,9.600000000000000000e+01,2.307041498590906292e-01,2.069970765957545311e-01,3.169734151329243327e-02,3.282051282051282048e-02,3.456175298804781137e-01,1.360248447204968902e-01,4.830000000000000000e+03
1.467263635833046283e+04,4.928720505953293468e+03,1.218800000000000000e+04,5.613000000000000000e+03,1.515392501686613214e-01,1.210214729154175106e-01,1.258778815169792620e-01,1.378235034130530778e-01,7.992726168430344842e+02,6.970564699861431563e+02,1.360000000000000000e+02,1.790000000000000000e+02,2.539792236552381732e-01,2.252201841635357582e-01,4.321576104226246967e-02,5.783521809369951416e-02,3.830787309048178102e-01,1.780868385345997229e-01,2.948000000000000000e+03
2.619095562198495463e+04,5.687030536030188159e+03,2.537700000000000000e+04,9.050000000000000000e+03,1.384197555254101375e-01,1.156347072249484242e-01,1.341179828131110752e-01,1.840141518065919746e-01,1.106609518140590126e+03,1.011385620433348890e+03,2.060000000000000000e+02,3.050000000000000000e+02,2.927538407779338714e-01,2.609354025885833317e-01,5.449735449735449572e-02,7.868937048503611698e-02,4.063573883161512024e-01,1.628948609146629034e-01,4.242000000000000000e+03
