5.507872253656387329e-02,9.428311139345169067e-02,2.406000000000000000e+03
8.351365476846694946e-02,1.175572909414768219e-02,7.949000000000000000e+03
2.595031261444091797e-02,5.412357673048973083e-02,4.358000000000000000e+03
9.406343102455139160e-02,1.742071472108364105e-02,1.271000000000000000e+03
9.012474864721298218e-02,4.329789802432060242e-02,9.601000000000000000e+03
9.273623675107955933e-02,5.161972716450691223e-02,7.732000000000000000e+03
6.552534550428390503e-02,7.125491648912429810e-02,2.889000000000000000e+03
6.592900305986404419e-02,5.255817994475364685e-02,2.449000000000000000e+03
3.804254578426480293e-03,5.794211104512214661e-02,3.189000000000000000e+03
9.767694771289825439e-02,4.113255813717842102e-02,8.088000000000000000e+03
6.540402024984359741e-02,9.880494326353073120e-02,7.502000000000000000e+03
7.715093344449996948e-02,3.710759431123733521e-02,1.580000000000000000e+02
1.051487307995557785e-02,4.507819563150405884e-02,4.531000000000000000e+03
9.151621907949447632e-02,1.483507733792066574e-02,4.790000000000000000e+03
3.918613865971565247e-02,6.021354719996452332e-02,4.147000000000000000e+03
4.422795772552490234e-02,4.607893154025077820e-02,3.896000000000000000e+03
2.564328350126743317e-02,8.490809053182601929e-02,8.521000000000000000e+03
7.133629918098449707e-02,5.346688628196716309e-02,7.592000000000000000e+03
3.125340491533279419e-02,4.875498637557029724e-02,1.280000000000000000e+03
8.630939573049545288e-02,8.507274836301803589e-02,2.073000000000000000e+03
5.870484933257102966e-02,9.394594281911849976e-02,4.746000000000000000e+03
2.892611734569072723e-02,1.928798668086528778e-02,4.952000000000000000e+03
3.478798270225524902e-02,6.835598498582839966e-02,9.758000000000000000e+03
5.684040859341621399e-02,2.350103808566927910e-03,2.920000000000000000e+03
4.584646970033645630e-02,5.908318981528282166e-02,4.867000000000000000e+03
5.754664540290832520e-02,9.298741072416305542e-02,9.537000000000000000e+03
9.467545896768569946e-02,7.223098725080490112e-02,1.534000000000000000e+03
7.869595289230346680e-02,3.580780699849128723e-02,5.295000000000000000e+03
8.683533966541290283e-02,2.416438423097133636e-02,8.885000000000000000e+03
7.442653295584022999e-04,9.406533092260360718e-02,3.060000000000000000e+02
9.310837835073471069e-02,2.954807318747043610e-02,3.360000000000000000e+02
2.033508382737636566e-02,7.585316151380538940e-02,2.426000000000000000e+03
9.368082135915756226e-02,5.406188592314720154e-02,2.480000000000000000e+03
3.539526462554931641e-02,7.595104165375232697e-03,4.758000000000000000e+03
4.054027423262596130e-02,9.407556802034378052e-02,3.738000000000000000e+03
3.580526635050773621e-02,5.500508099794387817e-02,7.879000000000000000e+03
8.208577334880828857e-02,1.758699491620063782e-02,9.321000000000000000e+03
8.556344360113143921e-02,9.523648768663406372e-02,7.117000000000000000e+03
6.407046224921941757e-03,3.036217764019966125e-02,4.625000000000000000e+03
9.161087125539779663e-02,7.050814479589462280e-02,1.160000000000000000e+02
9.260582178831100464e-02,7.950229197740554810e-02,1.224000000000000000e+03
1.000117044895887375e-02,7.387974858283996582e-02,4.020000000000000000e+03
3.939832374453544617e-02,6.824106723070144653e-02,3.248000000000000000e+03
9.510410018265247345e-03,6.820848584175109863e-02,1.710000000000000000e+03
5.991197749972343445e-02,1.657856814563274384e-02,7.840000000000000000e+02
5.786958336830139160e-02,1.103968080133199692e-02,9.807000000000000000e+03
6.343521177768707275e-02,6.525325030088424683e-02,5.785000000000000000e+03
4.790245369076728821e-02,6.361747533082962036e-02,3.740000000000000000e+03
4.332708939909934998e-02,5.026682838797569275e-02,3.971000000000000000e+03
5.550770834088325500e-02,2.473795413970947266e-02,1.144000000000000000e+03
1.228699740022420883e-02,6.917831301689147949e-02,4.061000000000000000e+03
2.644044160842895508e-02,1.368779595941305161e-02,3.632000000000000000e+03
4.840106889605522156e-02,5.502435192465782166e-02,3.822000000000000000e+03
1.463964581489562988e-02,7.110823690891265869e-02,8.174000000000000000e+03
3.955490142107009888e-02,8.328589051961898804e-02,5.553000000000000000e+03
8.187534660100936890e-02,3.159688040614128113e-02,7.775000000000000000e+03
2.631733380258083344e-02,5.648167058825492859e-02,9.352000000000000000e+03
3.393572196364402771e-02,3.642441704869270325e-02,3.133000000000000000e+03
1.934310235083103180e-02,9.813099354505538940e-02,9.175000000000000000e+03
8.646948635578155518e-02,5.058932304382324219e-02,9.612000000000000000e+03
7.747089117765426636e-02,7.090758532285690308e-02,5.899000000000000000e+03
4.415262490510940552e-02,5.458631739020347595e-02,6.307000000000000000e+03
1.162416953593492508e-02,5.608212947845458984e-02,2.859000000000000000e+03
8.716276288032531738e-02,3.239386901259422302e-02,9.978000000000000000e+03
9.021160006523132324e-02,4.238474369049072266e-02,1.469000000000000000e+03
7.810901105403900146e-02,4.714405536651611328e-02,2.073000000000000000e+03
1.003062701784074306e-03,4.923854023218154907e-02,5.141000000000000000e+03
7.517989724874496460e-02,9.550063312053680420e-02,2.825000000000000000e+03
7.825851789675652981e-04,8.796781301498413086e-03,9.228000000000000000e+03
6.479381024837493896e-02,8.440613746643066406e-03,2.981000000000000000e+03
3.054148051887750626e-03,7.989303767681121826e-02,4.104000000000000000e+03
2.852809987962245941e-02,7.450827211141586304e-02,4.797000000000000000e+03
5.671789869666099548e-02,1.339759211987257004e-02,1.084000000000000000e+03
9.829276055097579956e-02,3.210193011909723282e-03,3.398000000000000000e+03
4.618033766746520996e-02,2.081806026399135590e-02,2.177000000000000000e+03
4.580522328615188599e-02,9.340653568506240845e-02,4.580000000000000000e+03
5.349742248654365540e-02,6.454415619373321533e-02,9.304000000000000000e+03
6.387131661176681519e-02,5.318294093012809753e-02,3.601000000000000000e+03
1.722694002091884613e-02,4.306730255484580994e-02,4.609000000000000000e+03
9.367585927248001099e-02,5.261047556996345520e-02,9.318000000000000000e+03
6.740403175354003906e-02,7.662625610828399658e-02,3.735000000000000000e+03
5.152885243296623230e-02,3.637919947504997253e-02,7.268000000000000000e+03
7.400274276733398438e-02,4.374648258090019226e-02,3.573000000000000000e+03
2.753515914082527161e-02,5.070816352963447571e-02,4.491000000000000000e+03
5.872684344649314880e-02,3.968175873160362244e-02,1.483000000000000000e+03
2.402433753013610840e-02,6.540688872337341309e-02,6.029000000000000000e+03
4.192987829446792603e-02,6.098880991339683533e-02,8.167000000000000000e+03
1.474466361105442047e-02,6.038720160722732544e-02,1.195000000000000000e+03
8.336707949638366699e-02,7.186903804540634155e-02,4.470000000000000000e+02
1.588659361004829407e-02,5.701106786727905273e-02,4.215000000000000000e+03
5.249018594622612000e-02,8.606999367475509644e-02,3.920000000000000000e+03
2.636438608169555664e-02,2.066593244671821594e-02,7.360000000000000000e+03
7.280757278203964233e-02,8.358741179108619690e-03,7.813000000000000000e+03
9.050118178129196167e-02,2.483068779110908508e-02,3.430000000000000000e+03
1.367799658328294754e-02,5.920739099383354187e-02,6.306000000000000000e+03
