1.373974531888961792e-01,2.007483673095703125e+01,1.369004696607589722e-01,9.340000000000000000e+03
6.435628980398178101e-02,2.182424774169921875e+02,5.882215686142444611e-03,1.827000000000000000e+03
7.406039535999298096e-02,1.132353363037109375e+02,1.317005753517150879e-01,2.194000000000000000e+03
1.082741618156433105e-01,3.417136764526367188e+01,1.196001991629600525e-01,3.270000000000000000e+02
1.552455872297286987e-01,4.989048767089843750e+02,1.770099699497222900e-01,8.224000000000000000e+03
2.921381033957004547e-02,3.252089843750000000e+02,4.508614540100097656e-03,3.528000000000000000e+03
1.297174990177154541e-01,1.359126434326171875e+02,7.835166901350021362e-02,5.509000000000000000e+03
1.708832979202270508e-01,7.653766632080078125e+01,1.554070264101028442e-01,9.180000000000000000e+03
1.927975267171859741e-01,2.846798706054687500e+02,3.576835617423057556e-02,3.400000000000000000e+03
1.234800741076469421e-01,2.715913085937500000e+02,1.084210276603698730e-01,8.191000000000000000e+03
1.463098526000976562e-01,6.814763641357421875e+01,1.132078766822814941e-01,9.126000000000000000e+03
1.007812842726707458e-01,4.841080017089843750e+02,9.575346857309341431e-02,4.337000000000000000e+03
3.014319017529487610e-02,3.545988464355468750e+01,8.458971232175827026e-02,2.504000000000000000e+03
1.453946083784103394e-01,5.124422454833984375e+01,1.644756942987442017e-01,2.340000000000000000e+03
8.428831398487091064e-02,5.834532928466796875e+01,1.733845919370651245e-01,7.609000000000000000e+03
5.391166359186172485e-02,2.457824554443359375e+02,1.366868466138839722e-01,6.939000000000000000e+03
1.231491565704345703e-02,4.380301818847656250e+02,1.346402317285537720e-01,5.460000000000000000e+03
1.073731184005737305e-01,9.838170623779296875e+01,1.941070109605789185e-01,1.176000000000000000e+03
1.288647502660751343e-01,7.317219543457031250e+01,4.128643497824668884e-02,3.180000000000000000e+02
1.083660349249839783e-01,1.995220489501953125e+02,1.022377014160156250e-01,3.169000000000000000e+03
1.310537457466125488e-01,1.681613922119140625e+02,1.342579573392868042e-01,1.048000000000000000e+03
9.244556725025177002e-02,4.814839477539062500e+02,7.949610054492950439e-02,3.017000000000000000e+03
1.900603808462619781e-02,1.215548782348632812e+02,6.875156611204147339e-02,7.995000000000000000e+03
2.654263935983181000e-02,1.669993743896484375e+02,2.223665826022624969e-02,8.340000000000000000e+03
5.316900089383125305e-02,3.382899780273437500e+02,1.974886059761047363e-01,1.190000000000000000e+03
6.001507118344306946e-02,6.183501052856445312e+01,1.240759044885635376e-01,7.605000000000000000e+03
6.219085678458213806e-02,1.924047698974609375e+02,6.173993274569511414e-02,1.870000000000000000e+02
1.803350746631622314e-01,2.991518592834472656e+01,3.262789174914360046e-02,7.559000000000000000e+03
7.538705319166183472e-02,2.900790100097656250e+02,1.914943605661392212e-01,5.010000000000000000e+02
1.149850487709045410e-01,4.121853942871093750e+02,1.689222455024719238e-01,5.594000000000000000e+03
4.856611415743827820e-02,1.092936248779296875e+02,3.030064143240451813e-02,7.450000000000000000e+03
1.642155051231384277e-01,3.695948486328125000e+02,9.373666346073150635e-02,5.890000000000000000e+02
1.227637566626071930e-02,1.570408630371093750e+02,1.607882976531982422e-02,1.986000000000000000e+03
1.839039772748947144e-01,6.679490661621093750e+01,6.663805246353149414e-02,2.487000000000000000e+03
1.685798168182373047e-01,3.250156555175781250e+02,5.096070840954780579e-02,8.875000000000000000e+03
1.836478710174560547e-01,3.979497528076171875e+01,1.146065220236778259e-01,7.948000000000000000e+03
2.331030368804931641e-02,7.720825195312500000e+01,4.745792225003242493e-02,9.721000000000000000e+03
1.541182100772857666e-01,4.495221328735351562e+01,1.469914466142654419e-01,8.484000000000000000e+03
1.477350015193223953e-02,1.991941680908203125e+02,1.075893864035606384e-01,6.259000000000000000e+03
7.658791728317737579e-03,8.006741333007812500e+01,1.194701567292213440e-01,7.928000000000000000e+03
1.902456283569335938e-01,1.769619293212890625e+02,1.442683786153793335e-01,7.449000000000000000e+03
1.756454817950725555e-02,1.703964385986328125e+02,1.898852139711380005e-01,3.762000000000000000e+03
7.864373922348022461e-02,4.191672897338867188e+01,1.163847446441650391e-01,3.728000000000000000e+03
1.683702766895294189e-01,4.660698852539062500e+02,1.063335314393043518e-01,6.100000000000000000e+02
1.820722669363021851e-01,5.573177719116210938e+01,7.773169130086898804e-02,8.356000000000000000e+03
1.281403899192810059e-01,4.837439270019531250e+02,9.372321516275405884e-02,2.820000000000000000e+02
1.377987414598464966e-01,3.728957824707031250e+02,6.915389746427536011e-02,9.032000000000000000e+03
