5.479000000000014126e+01,1.279222222222214533e+01,2.514934607430982851e+03,8.121887992369441918e+02,3.851883122764422183e+02,8.781862206331969389e+01,5.030000000000000000e+02,3.320000000000000000e+02,1.965913168281311144e-02,1.228839790799437538e-02,9.023805552317842871e-01,7.802005756358734168e-01,1.382089387428928062e-01,8.435986749598434198e-02,1.804808037316110447e-01,3.189241114313160486e-01,9.952222222222227188e+00,6.207777777777780059e+00,3.619841439516588366e+02,3.457637418391527717e+02,7.740539960614083270e+01,5.318870485580922036e+01,3.100000000000000000e+01,4.300000000000000000e+01,2.653925925925927284e-02,1.682324601023788696e-02,9.652910505377568784e-01,9.370291106752107746e-01,2.064143989497088938e-01,1.441428315875588617e-01,8.266666666666666607e-02,1.165311653116531121e-01,5.728155339805824919e-01,1.759999999999999898e-01,2.221294552633512609e+01,1.957011494252873618e+01,1.449117505615008668e+02,-4.530124810947751546e-01,2.298850574712643646e-01,3.295454545454545303e-01,1.400000000000000000e+01,1.235650298693201504e-01,2.628561040943787619e-01,2.529904089592456898e-02,8.782798988863660394e-02,5.000000000000000000e+02
9.204222222222355754e+01,1.737333333333332064e+01,3.827363831653778107e+03,1.114671558220971065e+03,5.983703435108559461e+02,1.225392765228677661e+02,4.350000000000000000e+02,2.120000000000000000e+02,2.285627569461722366e-02,1.417074497009243074e-02,9.504255852132550419e-01,9.091937669012815082e-01,1.485896060369644722e-01,9.995047024703733463e-02,1.080208592003973206e-01,1.729200652528548043e-01,1.459111111111111292e+01,1.285777777777778041e+01,5.724578783880248238e+02,5.515956727796193491e+02,9.557531557935857336e+01,8.908961747256891783e+01,2.900000000000000000e+01,5.000000000000000000e+01,2.485708877531705649e-02,2.236135265700483696e-02,9.752263686337730997e-01,9.592968222254250055e-01,1.628199583975444287e-01,1.549384651696850690e-01,4.940374787052810579e-02,8.695652173913043237e-02,4.080459770114942541e-01,2.059999999999999887e-01,2.599924305923315870e+01,2.091264367816091863e+01,2.561348976086669040e+02,-7.480437637925362315e-01,7.843137254901960675e-02,1.359223300970873738e-01,1.000000000000000000e+01,1.372376965607697563e-01,1.726155115484679092e-01,2.070690689432076563e-03,1.000273754282770926e-02,5.000000000000000000e+02
3.206333333333347468e+01,6.153333333333336874e+00,3.198267731146124788e+03,7.669838514356792984e+02,4.053204675310847165e+02,6.396416050592001312e+01,4.130000000000000000e+02,9.400000000000000000e+01,9.304507641710237087e-03,7.395833333333337589e-03,9.281101947609183833e-01,9.218555906678838063e-01,1.176205651570182004e-01,7.688000060807693992e-02,1.198491004062681303e-01,1.129807692307692318e-01,8.676666666666665861e+00,3.184444444444441302e+00,5.328760202993162238e+02,4.803033667768931423e+02,7.549938366076848695e+01,6.120048153707833904e+01,3.900000000000000000e+01,5.800000000000000000e+01,1.571859903381642512e-02,6.231789519460745851e-03,9.653551092378916954e-01,9.399283107179905450e-01,1.367742457622617425e-01,1.197661086831278698e-01,7.065217391304347283e-02,1.135029354207436336e-01,5.810810810810811411e-01,1.859999999999999987e-01,2.347504470396780363e+01,2.177931034482758577e+01,1.261122156163297490e+02,-2.754647347398540003e-01,1.630434782608695676e-01,2.795698924731182533e-01,1.100000000000000000e+01,1.096972015046755733e-01,2.206267224490859880e-01,3.163466547868219042e-02,7.834234066172590660e-02,5.000000000000000000e+02
1.777222222222214043e+01,6.502222222222229675e+00,2.617809491979786799e+03,8.308858938248273489e+02,4.156444253061336553e+02,9.084151814893982646e+01,2.840000000000000000e+02,3.500000000000000000e+02,6.432219407246522400e-03,6.105372978612422404e-03,9.474518610133141339e-01,7.801745481923261227e-01,1.504322929084812299e-01,8.529720013984960769e-02,1.027868259138617485e-01,3.286384976525821844e-01,2.860000000000002540e+00,2.577777777777781054e+00,4.122426094373515184e+02,3.674947747105890130e+02,8.961305517283436473e+01,6.013194185438351980e+01,4.100000000000000000e+01,4.900000000000000000e+01,6.651162790697680467e-03,6.626678091973730277e-03,9.587037428775616599e-01,9.447166445002288526e-01,2.084024538903124779e-01,1.545808273891607076e-01,9.534883720930233120e-02,1.259640102827763453e-01,5.728155339805824919e-01,1.759999999999999898e-01,2.221294552633512609e+01,2.544827586206896441e+01,1.284036464526357406e+02,5.545739600307838524e-01,2.183908045977011603e-01,3.522727272727272929e-01,8.000000000000000000e+00,1.323108525222232434e-01,2.197027265799395002e-01,2.067767840176007454e-02,9.488430597073298223e-02,5.000000000000000000e+02
2.838333333333314457e+01,7.821111111111108904e+00,1.588675537945351834e+03,5.318035094729985985e+02,2.350645660980859475e+02,7.330527137478010502e+01,2.000000000000000000e+02,7.700000000000000000e+01,1.659844054580885547e-02,1.376956181533645941e-02,9.290500221902642242e-01,9.362737842834482072e-01,1.374646585368923535e-01,1.290585763640494932e-01,1.169590643274853736e-01,1.355633802816901545e-01,5.115555555555558520e+00,2.436666666666667425e+00,2.405276315789536739e+02,2.238452604900053018e+02,5.593846721066179128e+01,2.954931509406314305e+01,4.000000000000000000e+00,2.100000000000000000e+01,2.105166895290353293e-02,1.028129395218003138e-02,9.898256443578340447e-01,9.444947700000223545e-01,2.301994535418180610e-01,1.246806544053297161e-01,1.646090534979424008e-02,8.860759493670886111e-02,3.928571428571429047e-01,1.360000000000000098e-01,1.716454881580441594e+01,1.406206896551724128e+01,8.558005548949662966e+01,-6.825071171789492963e-01,1.791044776119402882e-01,2.647058823529411797e-01,9.000000000000000000e+00,1.353686731663157061e-01,3.407991789336228816e-01,3.946167251099972489e-02,1.140078277839070980e-01,5.000000000000000000e+02
5.050222222222191704e+01,1.181333333333334146e+01,2.946512119447861096e+03,1.406205780442350715e+03,4.236100585078708605e+02,1.166155655220480440e+02,1.850000000000000000e+02,2.010000000000000000e+02,1.659619527513043688e-02,7.787299494616573524e-03,9.682918565388961563e-01,9.269649178921230970e-01,1.392080376299279776e-01,7.687248880820569952e-02,6.079526782780151489e-02,1.324983520105471324e-01,6.350000000000006750e+00,7.876666666666670480e+00,4.560668921059997842e+02,4.415280392324988838e+02,6.647988992606468628e+01,6.303752270961391702e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.356837606837608262e-02,1.746489283074649859e-02,9.745019062094012474e-01,9.789978696951194825e-01,1.420510468505655766e-01,1.397727776266383948e-01,4.914529914529914417e-02,4.434589800443459323e-02,3.846153846153845812e-01,1.920000000000000040e-01,2.423230421054741157e+01,1.954252873563218529e+01,1.456964671687144914e+02,-7.386522463280060791e-01,1.368421052631579038e-01,2.187500000000000000e-01,9.000000000000000000e+00,1.184705315855083818e-01,2.198904891545626072e-01,1.688432844012478741e-03,-4.720690296052879736e-02,5.000000000000000000e+02
4.951222222222213531e+01,8.411111111111097216e+00,1.908325203430718830e+03,5.638597435373905000e+02,3.032747288206109602e+02,6.416021832941991931e+01,1.030000000000000000e+02,4.700000000000000000e+01,2.522273164657266170e-02,1.418399850103051890e-02,9.721473272698516466e-01,9.508596012434915590e-01,1.544955317476367496e-01,1.081959836921077833e-01,5.247070809984717005e-02,7.925801011804384233e-02,8.616666666666670693e+00,6.028888888888889852e+00,3.037500000000124487e+02,2.538166666666775768e+02,5.622470799494630000e+01,3.604270151966220936e+01,4.000000000000000000e+00,1.300000000000000000e+01,2.815904139433552528e-02,2.318803418803419211e-02,9.926470588235700721e-01,9.762179487179907245e-01,1.837408758004780984e-01,1.386257750756238749e-01,1.307189542483660170e-02,5.000000000000000278e-02,4.820143884892086339e-01,1.439999999999999891e-01,1.817422815791055868e+01,1.672183908045976963e+01,1.182099828246796136e+02,-3.023681658007038586e-01,1.830985915492957805e-01,2.500000000000000000e-01,4.000000000000000000e+00,1.437538916862401150e-01,1.562196484218888182e-01,2.031027979807359732e-03,2.624574530029550115e-02,5.000000000000000000e+02
6.225555555555539655e+01,-1.023333333333335871e+00,3.002205844701369642e+03,9.340965309201121727e+02,6.967644610919733168e+02,7.490392809517102535e+01,1.150000000000000000e+02,1.300000000000000000e+01,2.031839280533792244e-02,-1.087495572086435471e-03,9.798321947458777936e-01,9.926636885442212677e-01,2.274035447428111312e-01,7.960034866649418062e-02,3.753263707571801583e-02,1.381509032943676989e-02,1.530666666666666487e+01,1.284777777777777352e+01,5.118492063492255966e+02,4.863780275395394028e+02,1.566222743292633766e+02,1.340855112509945855e+02,1.100000000000000000e+01,2.500000000000000000e+01,2.954954954954954610e-02,2.579875055778669407e-02,9.881258809830609779e-01,9.766627059026895541e-01,3.023596029522458983e-01,2.692480145602300645e-01,2.123552123552123472e-02,5.020080321285140534e-02,2.913385826771653919e-01,1.799999999999999933e-01,2.271778519738819568e+01,1.577471264367816062e+01,1.946067168714493221e+02,-1.164416661210810444e+00,2.696629213483145993e-01,3.555555555555555691e-01,5.000000000000000000e+00,1.926762519818111530e-01,3.638958874901460638e-01,5.397930261168487447e-03,8.212630652440305185e-03,5.000000000000000000e+02
6.762000000000024613e+01,2.119222222222208529e+01,1.907757920950172775e+03,7.419837912088053145e+02,4.709945942343396155e+02,1.532446219174260023e+02,6.300000000000000000e+01,4.500000000000000000e+01,3.485567010309290753e-02,2.784786100160589403e-02,9.833803716238004311e-01,9.750115521797704243e-01,2.427807186774946502e-01,2.013726963435295558e-01,3.247422680412371393e-02,5.913272010512483912e-02,1.227000000000002977e+01,8.816666666666662877e+00,3.362215909090979835e+02,2.943586154977804199e+02,9.821594018372378798e+01,6.659217814971538019e+01,6.000000000000000000e+00,9.000000000000000000e+00,3.608823529411773340e-02,2.958612975391497479e-02,9.888870320855822627e-01,9.877805889187262212e-01,2.888704123050699901e-01,2.234636850661589902e-01,1.764705882352941152e-02,3.020134228187919614e-02,4.788732394366197465e-01,1.479999999999999927e-01,1.867906782896362827e+01,1.751264367816092005e+01,2.381165068040692177e+02,-2.364913075357736316e-01,1.643835616438356073e-01,2.027027027027027140e-01,7.000000000000000000e+00,2.311141118666281136e-01,-9.839412847074087420e-02,1.774344740855259506e+00,2.242706798439529081e-01,5.000000000000000000e+02
8.541888888888917108e+01,-1.418333333333336554e+01,2.961905576954132357e+03,1.200138849738843419e+03,6.231271211830855918e+02,9.042106841739871470e+01,4.290000000000000000e+02,9.300000000000000000e+01,2.735154943608362685e-02,-1.136485042735045289e-02,9.484167713589921611e-01,9.616497193420219247e-01,1.995283769398288887e-01,7.245277918060794020e-02,1.373679154658981882e-01,7.451923076923076816e-02,2.299666666666658443e+01,1.762333333333332419e+01,4.526467001248329893e+02,4.049098152106823250e+02,1.288231420489353809e+02,1.010434621174336769e+02,5.900000000000000000e+01,6.900000000000000000e+01,4.841403508771912473e-02,4.136932707355240463e-02,9.529404213154378800e-01,9.504925239687378458e-01,2.712066148398639687e-01,2.371912256277785847e-01,1.242105263157894796e-01,1.619718309859154992e-01,4.748603351955307250e-01,1.880000000000000004e-01,2.372746453949433842e+01,2.478160919540230012e+01,2.291546043070418932e+02,1.694683980299337422e-01,1.397849462365591267e-01,2.553191489361701927e-01,1.000000000000000000e+01,1.632459825212731475e-01,2.897505079212380208e-01,6.525351389485110377e-03,4.303768020430660812e-02,5.000000000000000000e+02
1.447111111111103909e+01,1.018888888888894062e+00,1.701038080759360810e+03,3.939296878796072292e+02,2.010378089981533378e+02,3.150920184887007025e+01,1.630000000000000000e+02,3.400000000000000000e+01,8.057411531799020185e-03,2.455153949129865263e-03,9.471258801555461071e-01,9.492281635653185834e-01,1.119364192640052019e-01,7.592578758763872393e-02,9.075723830734966358e-02,8.192771084337349685e-02,3.868888888888886601e+00,3.123333333333329964e+00,2.587026815480540449e+02,2.370668663430458878e+02,3.834653903854469803e+01,2.899904819692389424e+01,1.600000000000000000e+01,2.200000000000000000e+01,1.449022055763627900e-02,1.249333333333331984e-02,9.689239009290413485e-01,9.482674653721835378e-01,1.436199963990438255e-01,1.159961927876955734e-01,5.992509363295880215e-02,8.799999999999999489e-02,5.281690140845070047e-01,1.340000000000000080e-01,1.691212898027788114e+01,1.534252873563218422e+01,5.779301889285242311e+01,-3.502563220237148167e-01,9.090909090909091161e-02,1.641791044776119424e-01,8.000000000000000000e+00,1.051773002474098856e-01,1.211921208921307447e-01,9.567985359922237185e-03,6.080009817928962862e-02,5.000000000000000000e+02
2.013999999999979096e+01,8.327777777777779278e+00,2.080956687287750810e+03,7.471583993011606708e+02,2.819870351875846382e+02,7.597572864037697116e+01,2.330000000000000000e+02,1.740000000000000000e+02,9.059829059828966580e-03,9.706034706034706930e-03,9.361028732738420066e-01,8.708139851994879388e-01,1.268497684154676619e-01,8.854980028015964344e-02,1.048133153396311329e-01,2.027972027972027858e-01,5.574444444444445423e+00,7.666666666666771546e-02,3.100019418380719571e+02,3.101169498485752456e+02,5.114743150954262774e+01,3.948707206183848939e+01,2.900000000000000000e+01,3.000000000000000000e+01,1.689225589225589602e-02,2.323232323232355106e-04,9.393998237517332539e-01,9.397483328744704600e-01,1.549922166955837177e-01,1.196577941267833040e-01,8.787878787878787568e-02,9.090909090909091161e-02,4.870129870129870087e-01,1.580000000000000016e-01,1.994116700659630581e+01,2.187126436781609229e+01,8.632825472321309235e+01,3.673395656579585555e-01,1.025641025641025605e-01,1.645569620253164445e-01,1.100000000000000000e+01,1.161839545043686639e-01,1.348158709859007820e-01,2.203065335668244473e-02,9.464106749318483558e-02,5.000000000000000000e+02
3.033222222222214626e+01,1.087888888888887884e+01,1.375778927290010188e+03,5.840078261237773631e+02,1.924856971581899927e+02,7.950716315400418921e+01,6.400000000000000000e+01,2.900000000000000000e+01,2.142106089139982072e-02,1.813148148148146371e-02,9.715952876341880096e-01,9.733463768729623267e-01,1.359362268066313384e-01,1.325119385900069835e-01,4.519774011299435013e-02,4.833333333333333232e-02,7.324444444444438318e+00,5.382222222222220687e+00,2.209969064548949973e+02,1.941021539886907590e+02,4.428041373646702539e+01,3.142252442744329954e+01,9.000000000000000000e+00,5.000000000000000000e+00,3.226627508565831776e-02,2.732092498589959798e-02,9.735546539863215720e-01,9.852901217700038572e-01,1.950679019227622157e-01,1.595052001393060803e-01,3.964757709251101603e-02,2.538071065989847691e-02,4.754098360655737432e-01,1.280000000000000027e-01,1.615486947369827320e+01,1.655402298850574638e+01,7.768156427533359931e+01,9.308572238926900166e-02,1.428571428571428492e-01,2.031250000000000000e-01,6.000000000000000000e+00,1.349170934088262941e-01,1.238206170514253961e-02,1.422644967501262414e+01,1.375159172296122612e-01,5.000000000000000000e+02
8.005555555555643821e+01,1.845222222222216502e+01,3.403398417841694936e+03,1.133958935938416516e+03,4.877824611921709561e+02,1.356854029332561993e+02,5.030000000000000000e+02,2.940000000000000000e+02,2.183730375219760864e-02,1.437088958116991035e-02,9.283683627500531887e-01,8.831455887370844859e-01,1.330557722837345802e-01,1.056739898234082542e-01,1.372067648663393424e-01,2.289719626168224276e-01,1.420777777777776940e+01,9.478888888888857167e+00,5.651448532588860871e+02,5.129872096888217357e+02,9.740659304923578077e+01,7.058603225566851336e+01,2.700000000000000000e+01,6.200000000000000000e+01,2.449616858237546602e-02,1.729724249797236560e-02,9.743876780325622100e-01,9.361080468774118923e-01,1.679424018090271975e-01,1.288066282037746701e-01,4.655172413793103731e-02,1.131386861313868619e-01,5.192307692307691624e-01,2.000000000000000111e-01,2.524198355265355431e+01,2.720689655172413879e+01,1.809181133571145494e+02,2.974129011130220990e-01,2.323232323232323204e-01,3.300000000000000155e-01,1.100000000000000000e+01,1.259531038637222988e-01,2.652684175739550843e-01,4.227185950460227160e-02,1.084130117052603537e-01,5.000000000000000000e+02
1.916999999999982762e+01,6.441111111111094800e+00,1.866384866682709571e+03,6.463220299191441427e+02,2.040844062681832156e+02,6.811188934794918737e+01,1.660000000000000000e+02,1.540000000000000000e+02,9.755725190839606084e-03,8.751509661835726178e-03,9.498141815179184100e-01,8.781549319553588751e-01,1.038597487369889161e-01,9.254332791840921835e-02,8.447837150127227024e-02,2.092391304347826220e-01,1.995555555555555971e+00,3.890000000000002345e+00,2.738210903679739090e+02,2.564059853190355511e+02,3.446403963992452901e+01,2.988425128081115290e+01,1.000000000000000000e+01,1.700000000000000000e+01,7.126984126984128344e-03,1.451492537313433737e-02,9.779324655999067639e-01,9.567387511904311692e-01,1.230858558568733163e-01,1.115084003015341524e-01,3.571428571428571230e-02,6.343283582089552508e-02,4.788732394366197465e-01,1.479999999999999927e-01,1.867906782896362827e+01,1.822758620689655018e+01,5.918728497820055168e+01,-9.153743863888400001e-02,8.219178082191780366e-02,1.486486486486486569e-01,8.000000000000000000e+00,1.007761183325184690e-01,1.167711289702865890e-01,6.600508558666134951e-02,9.745427904762180016e-02,5.000000000000000000e+02
