4.059384687500000000e+05,1.382806250000000000e+05,2.418230000000000000e+05,8.781700000000000000e+04,1.430194675922393799e-01,1.399011015892028809e-01,8.519862592220306396e-02,8.884610235691070557e-02,3.713674072265625000e+03,3.629667968750000000e+03,2.025000000000000000e+03,2.173000000000000000e+03,1.516280472278594971e-01,1.438118815422058105e-01,8.268006145954132080e-02,8.609691262245178223e-02,2.881399393081665039e-01,2.962526679039001465e-01,9.340000000000000000e+03
1.490863189697265625e+02,5.774834823608398438e+01,2.500000000000000000e+01,9.000000000000000000e+00,1.781198531389236450e-01,2.366735488176345825e-01,2.986857853829860687e-02,3.688524663448333740e-02,8.644620895385742188e+00,7.888888835906982422e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.619582116603851318e-01,2.390572428703308105e-01,0.000000000000000000e+00,3.030303120613098145e-02,2.985074520111083984e-01,2.572523243725299835e-02,1.827000000000000000e+03
3.080254296875000000e+04,1.103516406250000000e+04,4.363100000000000000e+04,2.060600000000000000e+04,1.296283304691314697e-01,1.172918006777763367e-01,1.836151480674743652e-01,2.190193831920623779e-01,1.754421630859375000e+03,1.418994506835937500e+03,1.264000000000000000e+03,1.744000000000000000e+03,1.910718381404876709e-01,1.562597155570983887e-01,1.376606374979019165e-01,1.920493394136428833e-01,4.548495113849639893e-01,3.714676499366760254e-01,2.194000000000000000e+03
3.930638122558593750e+02,1.559766845703125000e+02,2.140000000000000000e+02,4.900000000000000000e+01,1.553611904382705688e-01,1.786674410104751587e-01,8.458498120307922363e-02,5.612829327583312988e-02,8.677985382080078125e+01,6.284028244018554688e+01,4.200000000000000000e+01,5.200000000000000000e+01,1.634272187948226929e-01,1.213132888078689575e-01,7.909604161977767944e-02,1.003860980272293091e-01,2.966101765632629395e-01,2.538226246833801270e-01,3.270000000000000000e+02
1.109479500000000000e+06,3.614298750000000000e+05,2.174039000000000000e+06,7.121670000000000000e+05,1.150212362408638000e-01,1.115676090121269226e-01,2.253855466842651367e-01,2.198345512151718140e-01,1.674628515625000000e+04,1.523457910156250000e+04,1.394700000000000000e+04,1.620700000000000000e+04,1.765908300876617432e-01,1.572260856628417969e-01,1.470721662044525146e-01,1.672618091106414795e-01,4.983697235584259033e-01,6.173394918441772461e-01,8.224000000000000000e+03
1.938098907470703125e+02,4.728239440917968750e+01,1.220000000000000000e+02,6.400000000000000000e+01,1.349651068449020386e-01,9.145531058311462402e-02,8.495821803808212280e-02,1.237911060452461243e-01,9.463706970214843750e+00,1.167102050781250000e+01,2.000000000000000000e+00,3.000000000000000000e+00,2.426591515541076660e-01,3.890340328216552734e-01,5.128205195069313049e-02,1.000000014901161194e-01,3.636363744735717773e-01,1.785714365541934967e-02,3.528000000000000000e+03
1.002357265625000000e+05,3.343608984375000000e+04,1.633460000000000000e+05,5.396300000000000000e+04,1.163957640528678894e-01,1.140085682272911072e-01,1.896806955337524414e-01,1.840001046657562256e-01,2.324511230468750000e+03,1.855072875976562500e+03,1.646000000000000000e+03,2.049000000000000000e+03,1.767017245292663574e-01,1.405677646398544312e-01,1.251235306262969971e-01,1.552625596523284912e-01,4.692737460136413574e-01,2.759121358394622803e-01,5.509000000000000000e+03
6.727565000000000000e+05,2.246264843750000000e+05,1.228423000000000000e+06,4.218130000000000000e+05,1.135229915380477905e-01,1.127620339393615723e-01,2.072878479957580566e-01,2.117492556571960449e-01,8.231847656250000000e+03,6.903211425781250000e+03,9.123000000000000000e+03,1.024800000000000000e+04,1.550516486167907715e-01,1.286304593086242676e-01,1.718370318412780762e-01,1.909553408622741699e-01,4.778958559036254883e-01,4.335511922836303711e-01,9.180000000000000000e+03
1.476972363281250000e+04,4.274383300781250000e+03,1.672800000000000000e+04,6.108000000000000000e+03,1.188490167260169983e-01,1.048876866698265076e-01,1.346068680286407471e-01,1.498822122812271118e-01,5.232790527343750000e+02,4.621952819824218750e+02,2.350000000000000000e+02,3.210000000000000000e+02,1.785935312509536743e-01,1.552032530307769775e-01,8.020477741956710815e-02,1.077904626727104187e-01,4.600938856601715088e-01,1.691176444292068481e-01,3.400000000000000000e+03
4.512909687500000000e+05,1.361200937500000000e+05,7.763290000000000000e+05,2.108490000000000000e+05,1.141238659620285034e-01,1.108294725418090820e-01,1.963205039501190186e-01,1.716740131378173828e-01,7.800220703125000000e+03,6.758308593750000000e+03,4.540000000000000000e+03,5.583000000000000000e+03,1.967467367649078369e-01,1.683893948793411255e-01,1.145134419202804565e-01,1.391055136919021606e-01,4.788800776004791260e-01,3.931143879890441895e-01,8.191000000000000000e+03
