1.470088694292759172e-02,8.785953830883376850e-03,1.652968879859635989e-02,2.325795182938040009e-02,1.320754716981131782e-01,3.118644067796610408e-01,2.950000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.030000000000000000e+02
5.455811599588852173e-03,5.688005766175054274e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000033e-01,1.750000000000000000e+02
6.158627245893712361e-03,3.264831846353856946e-03,4.147358175162403106e-03,1.154980854936915428e-02,6.849315068493155856e-02,1.910112359550561745e-01,3.560000000000000000e+02
2.405602056157658819e-02,2.859685074772441021e-02,3.333333333333333287e-02,6.039807824296499622e-02,2.110091743119265617e-01,4.598930481283422522e-01,1.870000000000000000e+02
2.745185394139430975e-03,9.577779882355012863e-04,5.387447247912364318e-04,1.069232825447741231e-03,1.199999999999999956e-01,1.271676300578034602e-01,1.730000000000000000e+02
2.048393780694706887e-02,1.726124110225384090e-02,1.675101071499250638e-02,2.824166067729252244e-02,1.243243243243242757e-01,3.724137931034482984e-01,4.350000000000000000e+02
7.356121258822656203e-03,2.596123571846307380e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.871921182266009787e-01,2.030000000000000000e+02
4.232582675773669673e-02,2.812592024742745916e-02,5.871843159978753363e-02,5.611736219911693524e-02,1.597222222222222099e-01,5.127118644067796271e-01,2.360000000000000000e+02
3.837543028991181101e-03,3.525975417699764736e-03,6.518196632265073386e-05,6.493506493506493501e-05,1.923076923076927347e-02,1.452991452991453103e-01,3.510000000000000000e+02
4.834088016167080969e-03,4.348568792495401472e-03,2.157846469223714727e-04,0.000000000000000000e+00,5.128205128205132191e-02,1.659192825112107694e-01,2.230000000000000000e+02
3.332136459606436975e-03,3.785336415070806541e-03,2.555232329585659166e-04,4.112808460634547348e-04,3.703703703703709049e-02,1.409214092140921304e-01,3.690000000000000000e+02
1.889683856964667705e-03,5.034100129608281909e-04,1.100704035222529195e-03,8.690254500310365740e-04,7.894736842105265495e-02,9.749303621169916334e-02,3.590000000000000000e+02
1.454585986889898007e-02,1.899661099938224421e-02,1.314656149417471262e-02,2.204597392122597047e-02,1.544117647058823595e-01,3.343023255813953321e-01,3.440000000000000000e+02
1.732813128114112089e-02,1.324123498402975628e-02,2.056998391174442650e-02,1.834061135371178874e-02,1.237113402061855716e-01,3.711790393013100209e-01,4.580000000000000000e+02
1.954706731813240226e-04,9.169004445167242988e-05,1.230314960629921243e-04,1.211240310077519363e-04,0.000000000000000000e+00,3.125000000000000000e-02,2.560000000000000000e+02
9.216336606559251063e-03,4.386962173337467970e-03,5.339805825242718330e-03,1.106500691562932199e-03,7.017543859649122417e-02,2.203742203742203865e-01,4.810000000000000000e+02
