1.336269531250000000e+02,4.470916748046875000e+01,1.000000000000000000e+02,5.600000000000000000e+01,1.236142069101333618e-01,1.106662601232528687e-01,9.250693768262863159e-02,1.386138647794723511e-01,2.850099945068359375e+01,2.062426376342773438e+01,1.200000000000000000e+01,1.100000000000000000e+01,1.325627863407135010e-01,1.158666536211967468e-01,5.581395328044891357e-02,6.179775297641754150e-02,3.209876418113708496e-01,1.447368413209915161e-01,3.800000000000000000e+02
2.201383666992187500e+02,4.137338638305664062e+01,7.200000000000000000e+01,1.700000000000000000e+01,1.305684298276901245e-01,1.050085946917533875e-01,4.270462691783905029e-02,4.314720630645751953e-02,4.957334899902343750e+01,5.956912994384765625e+01,1.900000000000000000e+01,1.500000000000000000e+01,1.155555918812751770e-01,1.445852667093276978e-01,4.428904503583908081e-02,3.640776872634887695e-02,2.613636255264282227e-01,2.272727340459823608e-01,2.860000000000000000e+02
7.934017333984375000e+02,2.705695190429687500e+02,3.570000000000000000e+02,1.050000000000000000e+02,1.408989131450653076e-01,1.356238126754760742e-01,6.339903920888900757e-02,5.263157933950424194e-02,1.310720062255859375e+02,9.370825958251953125e+01,5.200000000000000000e+01,4.600000000000000000e+01,1.420065164566040039e-01,1.101154685020446777e-01,5.633802711963653564e-02,5.405405536293983459e-02,2.484848499298095703e-01,2.572614252567291260e-01,4.820000000000000000e+02
8.161106872558593750e+01,1.047109222412109375e+01,1.900000000000000000e+01,4.000000000000000000e+00,1.590859144926071167e-01,6.843851506710052490e-02,3.703703731298446655e-02,2.614379115402698517e-02,2.716185569763183594e+01,1.714410209655761719e+01,8.000000000000000000e+00,7.000000000000000000e+00,1.407350003719329834e-01,1.085069701075553894e-01,4.145077615976333618e-02,4.430379718542098999e-02,1.590909063816070557e-01,2.163742631673812866e-01,1.710000000000000000e+02
1.264351684570312500e+03,1.027785034179687500e+02,1.910000000000000000e+02,5.700000000000000000e+01,3.083032667636871338e-01,1.210583075881004333e-01,4.657400771975517273e-02,6.713780760765075684e-02,3.591282348632812500e+02,2.966695861816406250e+02,4.200000000000000000e+01,3.300000000000000000e+01,3.594877123832702637e-01,3.325892090797424316e-01,4.204204306006431580e-02,3.699551522731781006e-02,1.666666716337203979e-01,3.105590045452117920e-01,3.220000000000000000e+02
1.554739624023437500e+03,4.801266479492187500e+02,1.506000000000000000e+03,5.480000000000000000e+02,1.492502242326736450e-01,1.394095867872238159e-01,1.445713788270950317e-01,1.591173112392425537e-01,2.631977233886718750e+02,2.580379333496093750e+02,2.220000000000000000e+02,2.200000000000000000e+02,1.550045460462570190e-01,1.539605855941772461e-01,1.307420432567596436e-01,1.312649101018905640e-01,4.160839021205902100e-01,3.508403301239013672e-01,4.760000000000000000e+02
7.391033935546875000e+02,2.033036956787109375e+02,8.750000000000000000e+02,3.010000000000000000e+02,1.467348337173461914e-01,1.244970560073852539e-01,1.737145185470581055e-01,1.843233257532119751e-01,1.756832427978515625e+02,1.253189544677734375e+02,2.000000000000000000e+02,2.150000000000000000e+02,1.447143703699111938e-01,1.101221069693565369e-01,1.647446453571319580e-01,1.889279484748840332e-01,4.798206388950347900e-01,4.027777910232543945e-01,2.880000000000000000e+02
1.916953430175781250e+02,3.002548217773437500e+01,1.180000000000000000e+02,1.700000000000000000e+01,1.801647990942001343e-01,1.146010756492614746e-01,1.109022572636604309e-01,6.488549709320068359e-02,7.742208099365234375e+01,3.629764938354492188e+01,6.400000000000000000e+01,3.600000000000000000e+01,1.545350998640060425e-01,1.163386255502700806e-01,1.277445107698440552e-01,1.153846159577369690e-01,3.734939694404602051e-01,3.939394056797027588e-01,1.320000000000000000e+02
4.554913635253906250e+02,9.756002807617187500e+01,3.030000000000000000e+02,1.180000000000000000e+02,1.545610278844833374e-01,1.006811410188674927e-01,1.028164252638816833e-01,1.217750236392021179e-01,1.126920852661132812e+02,8.402472686767578125e+01,7.300000000000000000e+01,6.700000000000000000e+01,1.609886884689331055e-01,1.276971548795700073e-01,1.042857170104980469e-01,1.018237099051475525e-01,3.945578336715698242e-01,3.101045191287994385e-01,2.870000000000000000e+02
7.151600952148437500e+02,1.026083984375000000e+02,5.720000000000000000e+02,1.990000000000000000e+02,1.827651709318161011e-01,9.894734621047973633e-02,1.461794078350067139e-01,1.918997168540954590e-01,2.454139862060546875e+02,1.884661712646484375e+02,2.000000000000000000e+02,1.720000000000000000e+02,1.807172298431396484e-01,1.660494804382324219e-01,1.472754031419754028e-01,1.515418440103530884e-01,4.152046740055084229e-01,5.128205418586730957e-01,1.950000000000000000e+02
