2.039413878829099414e-02,3.000000000000000000e+02,4.579596627308150231e-02,1.680000000000000000e+03
3.616638144827914042e-02,3.000000000000000000e+02,8.999242492026479634e-02,4.107000000000000000e+03
7.776854140136890692e-02,3.000000000000000000e+02,4.246273629485970702e-02,1.600000000000000000e+02
8.810422259566941250e-02,3.000000000000000000e+02,2.843794737464803296e-02,5.934000000000000000e+03
3.027936924559142609e-02,3.000000000000000000e+02,6.881038120860596963e-02,3.955000000000000000e+03
1.503827744824128877e-02,3.000000000000000000e+02,1.349700634108094190e-02,1.588000000000000000e+03
7.381609983199824421e-02,3.000000000000000000e+02,8.719206350828456742e-04,4.600000000000000000e+03
9.121589888664925760e-02,3.000000000000000000e+02,9.632207104387258134e-02,6.851000000000000000e+03
9.362564913254317611e-02,3.000000000000000000e+02,3.067365963149293329e-02,8.987000000000000000e+03
2.064954998125468049e-03,3.000000000000000000e+02,3.427234250447386277e-03,5.545000000000000000e+03
4.727383828217966016e-02,3.000000000000000000e+02,8.235397690327264653e-02,9.543000000000000000e+03
4.603304150085274840e-03,3.000000000000000000e+02,7.625308674101471951e-02,6.370000000000000000e+03
5.370534688578121330e-03,3.000000000000000000e+02,9.319678646307048842e-02,4.618000000000000000e+03
6.377857481624125968e-02,3.000000000000000000e+02,6.731571194468609354e-02,4.402000000000000000e+03
7.300840968579015017e-03,3.000000000000000000e+02,7.893505873751494040e-02,5.896000000000000000e+03
9.914306335866968078e-02,3.000000000000000000e+02,6.044699346971674214e-02,5.811000000000000000e+03
7.795298410136682066e-02,3.000000000000000000e+02,6.739796620684684880e-02,5.693000000000000000e+03
6.996321563972383861e-02,3.000000000000000000e+02,5.117282278696608233e-02,5.956000000000000000e+03
1.289979947801620647e-02,3.000000000000000000e+02,9.963439956828620825e-02,7.885000000000000000e+03
2.716941897157170230e-02,3.000000000000000000e+02,3.526075632004174037e-02,9.374000000000000000e+03
5.999930069624367923e-02,3.000000000000000000e+02,5.510772359971621848e-02,4.870000000000000000e+02
6.186455344903607489e-02,3.000000000000000000e+02,9.005302159235609172e-02,1.920000000000000000e+03
5.629452004202811777e-02,3.000000000000000000e+02,5.285724354642818042e-03,5.510000000000000000e+02
6.527749117277563407e-02,3.000000000000000000e+02,1.635935505644869892e-02,6.171000000000000000e+03
2.342567278910789863e-02,3.000000000000000000e+02,6.534974362170228868e-02,9.573000000000000000e+03
3.160363578799890716e-02,3.000000000000000000e+02,9.030957154357055830e-03,3.175000000000000000e+03
7.456147408557887990e-02,3.000000000000000000e+02,5.874280435499693725e-02,9.132000000000000000e+03
8.727160130407934924e-02,3.000000000000000000e+02,4.414374250852121095e-02,3.178000000000000000e+03
4.828286364598508712e-02,3.000000000000000000e+02,8.277140269896546276e-02,2.560000000000000000e+02
3.680122837373522859e-02,3.000000000000000000e+02,7.863338300532932146e-02,6.168000000000000000e+03
9.654365855733638285e-03,3.000000000000000000e+02,7.241314578979322902e-02,8.181000000000000000e+03
6.881137364125142208e-02,3.000000000000000000e+02,3.072251039363391861e-02,2.652000000000000000e+03
3.414637998754510833e-03,3.000000000000000000e+02,9.268580434523923661e-02,4.953000000000000000e+03
6.848655585145158389e-03,3.000000000000000000e+02,1.397337753393812498e-02,9.939000000000000000e+03
9.095072818588524621e-02,3.000000000000000000e+02,2.722002165115078309e-02,6.338000000000000000e+03
5.570737600013211943e-02,3.000000000000000000e+02,6.817930474793676421e-03,4.474000000000000000e+03
2.950211822893117342e-02,3.000000000000000000e+02,4.319655945890474302e-02,1.320000000000000000e+02
7.331183749071371047e-02,3.000000000000000000e+02,5.500471615326814334e-02,1.097000000000000000e+03
2.708576711264935183e-02,3.000000000000000000e+02,1.065137663978187391e-02,9.367000000000000000e+03
8.697817850947908713e-02,3.000000000000000000e+02,1.566709720677375225e-02,6.818000000000000000e+03
6.615484508012518805e-02,3.000000000000000000e+02,2.019383467353542960e-02,3.409000000000000000e+03
3.945512184712868242e-02,3.000000000000000000e+02,8.223309715462993885e-02,6.318000000000000000e+03
1.504316122845746929e-02,3.000000000000000000e+02,6.472902920609174826e-02,1.292000000000000000e+03
8.207904683725741890e-02,3.000000000000000000e+02,6.025627461246468863e-02,6.203000000000000000e+03
4.620280287078903925e-02,3.000000000000000000e+02,3.926398973539895615e-02,8.109000000000000000e+03
4.764667658587104504e-02,3.000000000000000000e+02,8.133600221853122536e-02,2.675000000000000000e+03
5.931493677546516990e-02,3.000000000000000000e+02,1.244299416039378395e-02,5.604000000000000000e+03
7.660000483576127894e-02,3.000000000000000000e+02,8.985941430940003628e-04,4.104000000000000000e+03
9.933383895310503309e-02,3.000000000000000000e+02,8.924880406914435793e-02,6.034000000000000000e+03
3.552196243504568418e-02,3.000000000000000000e+02,8.083732699449241998e-02,6.197000000000000000e+03
6.053264396651558861e-03,3.000000000000000000e+02,5.050405011119051685e-02,3.278000000000000000e+03
2.535656370553061173e-02,3.000000000000000000e+02,7.053129078418002296e-02,3.833000000000000000e+03
