R_in_python,R_Rcpp_in_python,clean_time
8.009095191955566,0.9466712474822998,0.11170578002929688
3.891597032546997,1.8111302852630615,0.10593914985656738
2.8341009616851807,0.684335470199585,0.09854841232299805
2.9056508541107178,1.267594337463379,0.0650935173034668
3.933929443359375,2.3057501316070557,0.10620975494384766
3.238239288330078,0.7002048492431641,0.05361604690551758
2.381556987762451,1.7167630195617676,0.07465195655822754
2.53446626663208,1.921091079711914,0.09506011009216309
3.310478925704956,1.7909185886383057,0.11933207511901855
4.05291485786438,1.1471309661865234,0.06857442855834961
2.0603959560394287,1.1368379592895508,0.04148674011230469
3.801645278930664,0.990379810333252,0.10282635688781738
2.205503225326538,0.6924550533294678,0.09427332878112793
5.852668046951294,2.4698357582092285,0.06875848770141602
2.852407217025757,1.9806177616119385,0.046994924545288086
1.6522698402404785,1.609161138534546,0.10053133964538574
2.457695245742798,0.6036276817321777,0.09991216659545898
1.9547719955444336,2.3859479427337646,0.09282898902893066
2.801560640335083,0.8770911693572998,0.14420437812805176
1.5228347778320312,0.6704351902008057,0.09608173370361328
4.955768585205078,2.2279837131500244,0.14930248260498047
1.7535521984100342,3.1066157817840576,0.09394955635070801
3.091278553009033,1.651564359664917,0.10811042785644531
4.370883941650391,1.580418586730957,0.07600212097167969
1.9515953063964844,1.065911054611206,0.12410712242126465
4.48229193687439,0.7949821949005127,0.08441424369812012
2.288935661315918,2.12593412399292,0.09733295440673828
2.6833198070526123,0.9316473007202148,0.13711118698120117
1.8581161499023438,0.8111741542816162,0.07510209083557129
2.760429859161377,1.9163970947265625,0.10578441619873047
1.9785709381103516,1.3937208652496338,0.08359384536743164
5.781166076660156,1.9471461772918701,0.09805607795715332
2.8319642543792725,0.8616914749145508,0.0399477481842041
5.613952875137329,0.6912891864776611,0.1358959674835205
1.686582326889038,0.781890869140625,0.09299325942993164
2.437509298324585,1.5172340869903564,0.04221081733703613
2.582487106323242,0.7043018341064453,0.08288764953613281
1.9308865070343018,1.3187041282653809,0.07695865631103516
2.043703556060791,1.2858619689941406,0.0921010971069336
1.9808764457702637,1.529442310333252,0.10375475883483887
4.153938055038452,2.8685781955718994,0.11329507827758789
3.033358573913574,0.5840332508087158,0.04971671104431152
3.2881197929382324,1.7883780002593994,0.12343358993530273
2.1724178791046143,1.00712251663208,0.0854651927947998
2.180065155029297,2.3922762870788574,0.0997319221496582
1.5030040740966797,0.6771810054779053,0.07977652549743652
6.284492492675781,1.9081470966339111,0.11690521240234375
3.052436351776123,0.672508716583252,0.08679437637329102
2.141073226928711,1.6654810905456543,0.04391789436340332
3.644710063934326,0.7372043132781982,0.13172006607055664
7.549260854721069,1.3587806224822998,0.1071922779083252
3.9086737632751465,2.0123958587646484,0.08506011962890625
3.0393471717834473,1.4643323421478271,0.07312250137329102
3.1869876384735107,0.8832612037658691,0.052063941955566406
2.587193727493286,3.6704185009002686,0.08476758003234863
2.7033603191375732,2.74267840385437,0.04164385795593262
2.943557024002075,4.041488170623779,0.11739826202392578
2.945746898651123,0.580826997756958,0.06125974655151367
2.455170154571533,1.6650309562683105,0.10921597480773926
2.204031467437744,0.9642884731292725,0.08807778358459473
3.586972236633301,1.8438618183135986,0.07021713256835938
6.795757293701172,1.7073557376861572,0.12888574600219727
4.319888114929199,2.321364164352417,0.12768816947937012
4.7483038902282715,1.8659358024597168,0.08574104309082031
1.812709093093872,1.6921250820159912,0.08552742004394531
2.5800387859344482,0.8037681579589844,0.05026602745056152
3.611069679260254,1.9876360893249512,0.09042000770568848
2.5450236797332764,0.6088509559631348,0.10375118255615234
6.14250636100769,1.7838430404663086,0.12479376792907715
3.9328436851501465,2.932237386703491,0.05115485191345215
1.5335628986358643,0.8300564289093018,0.051360130310058594
3.283825397491455,0.6623437404632568,0.046875715255737305
1.8451902866363525,1.585463523864746,0.1345350742340088
4.794860601425171,0.35559916496276855,0.08143138885498047
3.1587607860565186,2.273752450942993,0.11096882820129395
2.0406858921051025,2.84777569770813,0.10918641090393066
2.826688289642334,1.1957170963287354,0.09650397300720215
2.6655962467193604,3.539961099624634,0.11403322219848633
3.9067938327789307,1.3560380935668945,0.07945013046264648
3.8399081230163574,1.182262897491455,0.061630964279174805
3.740257501602173,1.378803014755249,0.13681721687316895
5.074342489242554,1.6565287113189697,0.12440609931945801
2.4888219833374023,2.3931949138641357,0.050101280212402344
2.5765626430511475,1.0653913021087646,0.04554629325866699
5.122931480407715,2.066046714782715,0.0733191967010498
2.3472647666931152,1.3821864128112793,0.05137443542480469
2.8487348556518555,1.1105754375457764,0.07385897636413574
3.1456353664398193,3.119701862335205,0.06154942512512207
2.7454071044921875,1.0215461254119873,0.11408114433288574
5.384122133255005,0.7787265777587891,0.09807801246643066
2.7795493602752686,1.6426856517791748,0.04764366149902344
2.736686944961548,1.0718967914581299,0.059744834899902344
2.117152214050293,1.3613123893737793,0.05120849609375
2.099942922592163,1.6781158447265625,0.14141440391540527
6.5023956298828125,1.3509762287139893,0.10335779190063477
2.6986258029937744,0.7659292221069336,0.10720658302307129
5.453373670578003,1.4865503311157227,0.16460013389587402
1.8482286930084229,0.5629668235778809,0.09244990348815918
5.427524566650391,3.272401809692383,0.13635540008544922
2.011259078979492,0.5885579586029053,0.042296409606933594
