1.072996728984884490e-01,6.666379558364822489e-02,5.474342407326734938e-02,1.285000000000000031e-01,1.620000000000000051e-01,1.799999999999999933e-01,7.352222222222222492e-02,8.713333333333332931e-01,4.314614448521951751e-01
1.286248365552743189e-01,7.586296301005238107e-02,5.860786252105370381e-02,1.224999999999999978e-01,1.789999999999999925e-01,1.854999999999999982e-01,5.686111111111111227e-02,8.674166666666666137e-01,3.977757013704413258e-01
9.790555966649623632e-02,6.338863839783752396e-02,5.822196556338528339e-02,1.290000000000000036e-01,1.665000000000000091e-01,1.744999999999999885e-01,8.940555555555557143e-02,8.839166666666666838e-01,4.781926053153163769e-01
1.125648563323401047e-01,7.660752523290786931e-02,6.241554425429975822e-02,1.395000000000000129e-01,1.774999999999999911e-01,2.049999999999999878e-01,6.389444444444444815e-02,8.687500000000000222e-01,3.812800136571725673e-01
1.516066979965989270e-01,9.041376061422004562e-02,6.784865418607165244e-02,1.015000000000000069e-01,1.635000000000000064e-01,1.839999999999999969e-01,4.039444444444444809e-02,8.491666666666666252e-01,2.694697024727047974e-01
1.019166275637079788e-01,6.906386266868577706e-02,5.396900531658065103e-02,1.350000000000000089e-01,1.724999999999999867e-01,1.734999999999999876e-01,9.017222222222222305e-02,8.801666666666666528e-01,4.727471481141520271e-01
1.856994295831363717e-01,1.086098397430198953e-01,7.658833395535256938e-02,7.900000000000000078e-02,1.625000000000000056e-01,1.754999999999999893e-01,3.382222222222222574e-02,8.528333333333333321e-01,3.507976346904688181e-01
1.810046621478207385e-01,9.708956641135316201e-02,7.434142866938842076e-02,9.750000000000000333e-02,1.625000000000000056e-01,1.749999999999999889e-01,3.829444444444444345e-02,8.491666666666666252e-01,2.822743036084959245e-01
1.220712402020555365e-01,7.732193565368984667e-02,6.264197116278659438e-02,1.199999999999999956e-01,1.660000000000000087e-01,1.839999999999999969e-01,6.381111111111111012e-02,8.701666666666666439e-01,3.927029653214337279e-01
2.345665393023213252e-01,1.724430198212997811e-01,1.131819114998534465e-01,6.250000000000000000e-02,1.015000000000000069e-01,1.335000000000000075e-01,2.788888888888889361e-02,8.708333333333333481e-01,2.414911512199740817e-01
1.460964540447388937e-01,8.291573393891908672e-02,6.802311512945388716e-02,1.179999999999999938e-01,1.544999999999999984e-01,1.935000000000000053e-01,4.612777777777777449e-02,8.593333333333332824e-01,3.341345743782564437e-01
