-1.894243955612182617e-01,-3.028100728988647461e-01
2.141720056533813477e-01,-3.282189369201660156e-02
1.186181306838989258e-01,2.081979513168334961e-01
1.365916728973388672e-01,3.292943239212036133e-01
3.215121030807495117e-01,2.442594766616821289e-01
3.098132610321044922e-01,2.865867614746093750e-01
2.553530931472778320e-01,2.567176818847656250e-01
-3.765667676925659180e-01,-2.643173933029174805e-01
3.981826305389404297e-01,3.322224617004394531e-01
-1.038507223129272461e-01,-2.643828392028808594e-01
-2.674899101257324219e-01,-3.220676183700561523e-01
-2.819751501083374023e-01,-2.704957723617553711e-01
3.120560646057128906e-01,2.371910810470581055e-01
4.587531089782714844e-02,2.959357500076293945e-01
-4.709553718566894531e-02,-2.541266679763793945e-01
-1.595023870468139648e-01,-1.116019487380981445e-01
3.339611291885375977e-01,9.778094291687011719e-02
3.158924579620361328e-01,1.264760494232177734e-01
-1.906924247741699219e-01,-1.005237102508544922e-01
1.504877805709838867e-01,2.294013500213623047e-01
-1.274764537811279297e-02,2.632371187210083008e-01
2.445080280303955078e-01,3.194657564163208008e-01
1.208856105804443359e-01,2.798777818679809570e-01
7.411944866180419922e-02,5.363357067108154297e-02
-2.876802682876586914e-01,-1.299843788146972656e-01
4.217015504837036133e-01,2.763433456420898438e-01
2.598950862884521484e-01,3.091880083084106445e-01
7.640850543975830078e-02,2.337410449981689453e-01
-1.809446811676025391e-01,-2.035975456237792969e-03
-6.334090232849121094e-02,-1.376341581344604492e-01
-1.160235404968261719e-01,-2.961032390594482422e-01
1.829346418380737305e-01,3.924720287322998047e-01
-1.183828115463256836e-01,-2.461332082748413086e-01
4.279290437698364258e-01,3.767168521881103516e-02
9.275043010711669922e-02,3.147562742233276367e-01
-2.738326787948608398e-01,-2.338408231735229492e-01
4.509345293045043945e-01,1.319159269332885742e-01
1.025606393814086914e-01,9.511709213256835938e-02
-3.518100976943969727e-01,-1.851464509963989258e-01
4.399331808090209961e-01,1.871439218521118164e-01
-1.713049411773681641e-01,-4.510122537612915039e-01
2.739524841308593750e-01,1.856906414031982422e-01
-1.732509136199951172e-01,-1.251927614212036133e-01
-2.385580539703369141e-02,-1.608757972717285156e-01
-3.293311595916748047e-01,-4.113695621490478516e-01
1.869332790374755859e-01,3.112466335296630859e-01
4.173489809036254883e-01,2.048600912094116211e-01
3.201367855072021484e-01,3.666706085205078125e-01
-8.963501453399658203e-02,-1.757452487945556641e-01
-2.843670845031738281e-01,-1.033920049667358398e-01
3.551115989685058594e-01,3.244702816009521484e-01
2.324720621109008789e-01,9.029304981231689453e-02
1.124428510665893555e-01,8.221554756164550781e-02
3.036929368972778320e-01,1.956106424331665039e-01
-1.857602596282958984e-01,-6.900429725646972656e-02
5.143642425537109375e-02,2.898619174957275391e-01
1.382130384445190430e-01,5.488169193267822266e-02
-2.702940702438354492e-01,-3.433959484100341797e-01
-2.029496431350708008e-01,-3.156428337097167969e-01
3.587985038757324219e-01,3.079164028167724609e-01
2.287077903747558594e-01,4.184722900390625000e-02
1.089836359024047852e-01,2.576273679733276367e-01
-1.533741950988769531e-01,-7.226181030273437500e-02
-4.406988620758056641e-02,-3.392186164855957031e-01
-2.267563343048095703e-01,-1.076712608337402344e-01
-1.431283950805664062e-01,-1.756353378295898438e-01
-2.291873693466186523e-01,-8.577680587768554688e-02
1.637326478958129883e-01,3.093802928924560547e-01
-1.977332830429077148e-01,-2.167927026748657227e-01
2.488484382629394531e-01,2.962336540222167969e-01
3.811779022216796875e-01,-6.819009780883789062e-03
-2.149178981781005859e-01,-9.883153438568115234e-02
-2.999185323715209961e-01,-1.411023139953613281e-01
3.774180412292480469e-01,2.323111295700073242e-01
1.020100116729736328e-01,1.386044025421142578e-01
-3.204815387725830078e-01,-1.112501621246337891e-01
-2.159105539321899414e-01,-9.304869174957275391e-02
1.598297357559204102e-01,4.244891405105590820e-01
-8.865225315093994141e-02,-3.051631450653076172e-01
2.914099693298339844e-01,1.773010492324829102e-01
1.773030757904052734e-01,2.025085687637329102e-01
-2.438170909881591797e-01,-2.715998888015747070e-01
-2.105849981307983398e-01,-3.273340463638305664e-01
-2.563403844833374023e-01,-1.550173759460449219e-01
-9.896743297576904297e-02,-1.288977861404418945e-01
1.368643045425415039e-01,1.468750238418579102e-01
-1.240314245223999023e-01,-3.038748502731323242e-01
-2.457990646362304688e-01,3.270959854125976562e-02
4.907000064849853516e-02,2.298034429550170898e-01
2.812517881393432617e-01,2.887499332427978516e-01
1.763600111007690430e-01,1.491949558258056641e-01
-1.449365615844726562e-01,-4.598231315612792969e-01
3.343636989593505859e-01,1.632857322692871094e-02
-3.410043716430664062e-01,-3.248411417007446289e-01
-1.495167016983032227e-01,-2.938065528869628906e-01
-4.664647579193115234e-02,-2.491599321365356445e-01
3.486498594284057617e-01,1.648602485656738281e-01
3.091912269592285156e-01,2.194412946701049805e-01
-2.701386213302612305e-01,-2.180877923965454102e-01
2.434204816818237305e-01,1.507568359375000000e-02
-1.203171014785766602e-01,-4.165894985198974609e-01
-4.228436946868896484e-02,-3.722195625305175781e-01
-3.865052461624145508e-01,-3.417966365814208984e-01
-1.937432289123535156e-01,-2.697300910949707031e-01
4.384480714797973633e-01,1.861820220947265625e-01
3.999013900756835938e-01,2.554172277450561523e-01
-4.963564872741699219e-02,-2.763414382934570312e-01
3.767063617706298828e-01,5.912899971008300781e-03
1.074669361114501953e-01,1.659049987792968750e-01
-1.927431821823120117e-01,-1.429066658020019531e-01
5.202496051788330078e-02,2.836500406265258789e-01
-2.611768245697021484e-01,-1.357046365737915039e-01
-1.629059314727783203e-01,-2.738711833953857422e-01
-5.161845684051513672e-02,-2.757730484008789062e-01
2.371224164962768555e-01,3.166760206222534180e-01
-3.129073381423950195e-01,-2.134850025177001953e-01
9.785223007202148438e-02,2.637472152709960938e-01
2.599457502365112305e-01,2.701795101165771484e-01
3.166964054107666016e-01,1.408258676528930664e-01
-1.644079685211181641e-01,-8.720397949218750000e-02
-3.918011188507080078e-01,-3.506935834884643555e-01
-2.826526165008544922e-01,1.673960685729980469e-02
-3.436604738235473633e-01,-3.957306146621704102e-01
-2.714960575103759766e-01,2.818703651428222656e-03
-3.333897590637207031e-01,-1.542822122573852539e-01
3.529787063598632812e-01,1.355777978897094727e-01
-2.467008829116821289e-01,-1.053661108016967773e-01
-2.715184688568115234e-01,-9.309720993041992188e-02
1.972318887710571289e-01,2.220304012298583984e-01
4.921174049377441406e-02,1.384017467498779297e-01
1.519125699996948242e-01,3.554295301437377930e-01
1.065472364425659180e-01,2.001112699508666992e-01
-2.532701492309570312e-01,-2.110258340835571289e-01
-9.792387485504150391e-02,-2.950035333633422852e-01
-1.156928539276123047e-01,-3.183053731918334961e-01
2.894598245620727539e-01,3.392963409423828125e-01
2.212603092193603516e-01,1.430925130844116211e-01
2.016052007675170898e-01,5.727493762969970703e-02
-7.848203182220458984e-02,-1.361808776855468750e-01
-2.241111993789672852e-01,-1.878147125244140625e-01
-1.933000087738037109e-01,-5.939102172851562500e-02
2.853899002075195312e-01,4.078332185745239258e-01
-1.170172691345214844e-01,-3.251683712005615234e-01
3.100894689559936523e-01,1.920213699340820312e-01
3.075469732284545898e-01,3.056478500366210938e-01
1.063240766525268555e-01,3.903846740722656250e-01
-3.651405572891235352e-01,-2.521512508392333984e-01
-1.239758729934692383e-01,-2.413699626922607422e-01
3.582569360733032227e-01,1.878948211669921875e-01
-1.972701549530029297e-01,-2.734739780426025391e-01
3.196219205856323242e-01,3.579990863800048828e-01
1.546435356140136719e-01,1.963139772415161133e-01
-1.207113265991210938e-03,3.782299757003784180e-01
-2.130993604660034180e-01,-2.049547433853149414e-01
-1.650997400283813477e-01,-5.136191844940185547e-02
-1.329306364059448242e-01,-5.844151973724365234e-02
-1.479265689849853516e-01,-8.064007759094238281e-02
3.744963407516479492e-01,6.580388545989990234e-02
1.509566307067871094e-01,2.396693229675292969e-01
-2.642204761505126953e-01,-3.400627374649047852e-01
-5.963933467864990234e-02,-1.516371965408325195e-01
-4.094778299331665039e-01,-1.606228351593017578e-01
2.161428928375244141e-01,1.921463012695312500e-02
-2.439817190170288086e-01,-2.532054185867309570e-01
-1.697930097579956055e-01,-1.883566379547119141e-02
4.796731472015380859e-02,3.322038650512695312e-01
1.937704086303710938e-01,2.889685630798339844e-01
1.011939048767089844e-01,2.068896293640136719e-01
4.545803070068359375e-01,2.708246707916259766e-01
1.989078521728515625e-01,1.725908517837524414e-01
-2.080425024032592773e-01,-1.547847986221313477e-01
3.563871383666992188e-01,3.412154912948608398e-01
3.315967321395874023e-01,2.837276458740234375e-01
-1.537883281707763672e-01,-1.347217559814453125e-01
2.416839599609375000e-01,2.159756422042846680e-01
2.272582054138183594e-01,2.417337894439697266e-01
-7.675886154174804688e-03,-2.993789911270141602e-01
-2.483996152877807617e-01,-2.998820543289184570e-01
1.159380674362182617e-01,1.224042177200317383e-01
-1.701714992523193359e-01,-3.698742389678955078e-01
-2.974065542221069336e-01,-2.161302566528320312e-01
3.224856853485107422e-01,3.171821832656860352e-01
1.742290258407592773e-01,3.218493461608886719e-01
-1.887676715850830078e-01,-1.391119956970214844e-01
-1.276124715805053711e-01,-2.140803337097167969e-01
-1.275705099105834961e-01,-2.674299478530883789e-01
-1.965832710266113281e-02,-3.272633552551269531e-01
-3.776389360427856445e-01,-2.963131666183471680e-01
-1.916676759719848633e-01,-2.209978103637695312e-01
9.862816333770751953e-02,1.657457351684570312e-01
-8.810508251190185547e-02,-1.927787065505981445e-01
-1.498839855194091797e-01,-1.855660676956176758e-01
2.584518194198608398e-01,8.008074760437011719e-02
2.893344163894653320e-01,8.773517608642578125e-02
-1.278201341629028320e-01,-1.469806432723999023e-01
4.412041902542114258e-01,2.294098138809204102e-01
-2.346537113189697266e-01,-2.201149463653564453e-01
-3.085514307022094727e-01,-2.940680980682373047e-01
2.662152051925659180e-01,2.323576211929321289e-01
1.277856826782226562e-01,3.666113615036010742e-01
4.265320301055908203e-02,2.779718637466430664e-01
-4.070745706558227539e-01,-2.878713607788085938e-01
2.269562482833862305e-01,1.478335857391357422e-01
9.502601623535156250e-02,1.405605077743530273e-01
3.532773256301879883e-01,1.555845737457275391e-01
3.230575323104858398e-01,1.607000827789306641e-02
-1.707445383071899414e-01,-2.364109754562377930e-01
1.806409358978271484e-01,2.203502655029296875e-01
-8.624696731567382812e-02,-1.657916307449340820e-01
-4.965972900390625000e-02,2.004287242889404297e-01
-3.007054328918457031e-01,-2.301490306854248047e-01
1.966767311096191406e-01,1.798260211944580078e-01
3.538054227828979492e-01,3.364347219467163086e-01
-1.908334493637084961e-01,-1.818103790283203125e-01
-2.205661535263061523e-01,-2.389284372329711914e-01
-1.175357103347778320e-01,-4.319626092910766602e-01
2.543648481369018555e-01,4.491845369338989258e-01
2.263926267623901367e-01,4.085534811019897461e-01
1.163589954376220703e-01,1.976590156555175781e-01
-3.719069957733154297e-01,-3.178733587265014648e-01
-2.847328186035156250e-01,-3.546620607376098633e-01
1.830374002456665039e-01,1.110541820526123047e-01
-2.747048139572143555e-01,-1.187620162963867188e-01
8.522641658782958984e-02,2.052457332611083984e-01
-1.616214513778686523e-01,-2.229453325271606445e-01
1.046043634414672852e-01,1.159546375274658203e-01
-3.479442596435546875e-01,-2.078306674957275391e-01
-1.879520416259765625e-01,-3.529930114746093750e-01
2.655886411666870117e-01,2.305430173873901367e-01
3.011441230773925781e-01,2.202759981155395508e-01
-2.396210432052612305e-01,-1.245108842849731445e-01
3.926970958709716797e-01,8.548378944396972656e-02
2.646315097808837891e-01,1.433391571044921875e-01
-4.151769876480102539e-01,-1.096814870834350586e-01
-3.273133039474487305e-01,-5.393505096435546875e-02
2.172355651855468750e-01,1.144340038299560547e-01
2.924206256866455078e-01,2.798210382461547852e-01
2.468020915985107422e-01,3.175810575485229492e-01
2.628595829010009766e-01,2.103655338287353516e-01
-1.973021030426025391e-02,-2.740858793258666992e-01
-4.219057559967041016e-01,-1.981950998306274414e-01
1.955585479736328125e-01,7.122969627380371094e-02
4.181663990020751953e-01,1.387170553207397461e-01
-1.122837066650390625e-01,-1.920189857482910156e-01
-2.588820457458496094e-01,-1.466206312179565430e-01
2.810634374618530273e-01,2.333606481552124023e-01
-3.451230525970458984e-01,-1.659919023513793945e-01
1.580809354782104492e-01,1.529053449630737305e-01
6.841576099395751953e-02,3.158587217330932617e-01
-3.871107101440429688e-02,-1.505758762359619141e-01
-1.320888996124267578e-01,-2.869879007339477539e-01
-3.219928741455078125e-01,-8.916509151458740234e-02
3.444734811782836914e-01,1.207697391510009766e-01
-6.716668605804443359e-02,-2.057523727416992188e-01
4.414058923721313477e-01,9.405720233917236328e-02
-3.029990196228027344e-01,-1.579053401947021484e-01
-2.366907596588134766e-01,-3.831057548522949219e-01
-3.898142576217651367e-01,-2.076312303543090820e-01
1.921718120574951172e-01,1.102799177169799805e-01
-4.115355014801025391e-02,-3.972656726837158203e-01
1.368683576583862305e-01,1.847562789916992188e-01
1.677837371826171875e-01,1.012045145034790039e-01
1.111924648284912109e-02,3.243027925491333008e-01
2.647978067398071289e-01,1.366782188415527344e-02
1.621478796005249023e-01,3.057738542556762695e-01
-2.919967174530029297e-01,-3.042275905609130859e-01
1.034785509109497070e-01,3.032238483428955078e-01
-1.695848703384399414e-01,-2.778521776199340820e-01
3.221682310104370117e-01,2.433284521102905273e-01
2.611654996871948242e-01,1.569064855575561523e-01
-2.744467258453369141e-01,-4.332810640335083008e-01
3.128463029861450195e-01,2.225697040557861328e-01
2.362310886383056641e-01,2.776467800140380859e-01
-9.544122219085693359e-02,-2.592729330062866211e-01
2.424293756484985352e-01,3.094975948333740234e-01
-3.964561223983764648e-01,-3.048864603042602539e-01
3.151460886001586914e-01,2.040023803710937500e-01
-3.026251792907714844e-01,-3.869653940200805664e-01
2.382872104644775391e-01,5.468225479125976562e-02
-3.524292707443237305e-01,-2.541065216064453125e-01
2.705862522125244141e-01,9.635770320892333984e-02
-2.852377891540527344e-01,-1.069293022155761719e-01
-3.451504707336425781e-01,-3.544750213623046875e-01
