5.994198881803725586e-03,3.000000000000000000e+02,7.352706186557412399e-03,1.783000000000000000e+03
8.905459447285041241e-02,3.000000000000000000e+02,6.088456434663547245e-03,3.135000000000000000e+03
5.769014994000329355e-02,3.000000000000000000e+02,1.114063167040532133e-02,3.210000000000000000e+03
7.424796890979773467e-02,3.000000000000000000e+02,1.692689081454309616e-02,2.277000000000000000e+03
6.301839364753761275e-02,3.000000000000000000e+02,6.276862795010540452e-02,4.547000000000000000e+03
5.818421923987779354e-02,3.000000000000000000e+02,4.383930946398433698e-02,4.081000000000000000e+03
2.043913202692315689e-03,3.000000000000000000e+02,8.309037646039747760e-02,2.644000000000000000e+03
2.100265776728606204e-02,3.000000000000000000e+02,2.397921895644722357e-02,4.858000000000000000e+03
5.446848781786475802e-02,3.000000000000000000e+02,1.900527079197370656e-02,8.450000000000000000e+02
7.691151711056516682e-02,3.000000000000000000e+02,7.118996585829157064e-02,2.891000000000000000e+03
2.506952291383959461e-02,3.000000000000000000e+02,8.582949253267775636e-02,3.899000000000000000e+03
2.858956904068647026e-02,3.000000000000000000e+02,5.590558855960195417e-02,1.830000000000000000e+02
8.523950878413064092e-02,3.000000000000000000e+02,7.044204082888570750e-02,4.015000000000000000e+03
9.750064936065876153e-02,3.000000000000000000e+02,6.051120355181791033e-02,4.950000000000000000e+03
8.848532934911056136e-02,3.000000000000000000e+02,5.592172832680401134e-02,1.903000000000000000e+03
3.595078439369022577e-02,3.000000000000000000e+02,8.603941909075868422e-02,4.739000000000000000e+03
5.988589458757472006e-02,3.000000000000000000e+02,9.197553591500698400e-02,9.120000000000000000e+02
3.547956116572997809e-02,3.000000000000000000e+02,8.496073257589814576e-02,2.396000000000000000e+03
3.401902153706457682e-02,3.000000000000000000e+02,2.544665354944545405e-02,1.671000000000000000e+03
1.780809895058048722e-02,3.000000000000000000e+02,8.775555422867709066e-02,3.396000000000000000e+03
2.376942086240504612e-02,3.000000000000000000e+02,4.351301900922258103e-02,2.825000000000000000e+03
