1.101574450731277466e-01,4.714727172851562500e+02,9.249525517225265503e-02,7.397000000000000000e+03
1.670273095369338989e-01,5.966108703613281250e+01,9.011149406433105469e-02,3.637000000000000000e+03
5.190062522888183594e-02,2.710766296386718750e+02,1.056430935859680176e-01,5.359000000000000000e+03
1.881268620491027832e-01,8.792936706542968750e+01,1.943560391664505005e-01,9.457000000000000000e+03
1.802494972944259644e-01,2.170565185546875000e+02,1.498396545648574829e-01,4.257000000000000000e+03
1.854724735021591187e-01,2.585824279785156250e+02,1.366409100592136383e-02,1.671000000000000000e+03
1.310506910085678101e-01,3.565620117187500000e+02,1.210805997252464294e-01,2.156000000000000000e+03
1.318580061197280884e-01,2.632653198242187500e+02,5.151563882827758789e-02,8.675000000000000000e+03
7.608509156852960587e-03,2.901311340332031250e+02,9.854401648044586182e-02,4.800000000000000000e+02
1.953538954257965088e-01,2.062514648437500000e+02,1.104694381356239319e-01,8.198000000000000000e+03
1.308080404996871948e-01,4.940366821289062500e+02,1.508895605802536011e-01,5.936000000000000000e+03
1.543018668889999390e-01,1.861668853759765625e+02,1.376251280307769775e-01,2.832000000000000000e+03
2.102974615991115570e-02,2.259401855468750000e+02,1.345779150724411011e-01,9.947000000000000000e+03
1.830324381589889526e-01,7.502703857421875000e+01,9.797974675893783569e-02,9.540000000000000000e+03
7.837227731943130493e-02,3.014656066894531250e+02,1.857003420591354370e-01,4.266000000000000000e+03
8.845591545104980469e-02,2.309338684082031250e+02,1.300292909145355225e-01,4.488000000000000000e+03
5.128656700253486633e-02,4.246913757324218750e+02,3.002393292263150215e-03,2.685000000000000000e+03
1.426725983619689941e-01,2.677997741699218750e+02,2.995951287448406219e-02,6.100000000000000000e+02
6.250680983066558838e-02,2.442873687744140625e+02,1.977045647799968719e-02,2.221000000000000000e+03
1.726187914609909058e-01,4.255130310058593750e+02,9.355056099593639374e-03,3.686000000000000000e+03
1.174096986651420593e-01,4.697902221679687500e+02,1.451768912374973297e-02,1.369000000000000000e+03
5.785223469138145447e-02,9.724704742431640625e+01,1.064224615693092346e-01,8.210000000000000000e+03
6.957596540451049805e-02,3.420963439941406250e+02,9.868347644805908203e-02,4.988000000000000000e+03
1.136808171868324280e-01,1.272701835632324219e+01,1.040322184562683105e-01,3.358000000000000000e+03
9.169293940067291260e-02,2.958251037597656250e+02,1.884099990129470825e-01,3.524000000000000000e+03
1.150932908058166504e-01,4.650071716308593750e+02,5.447136238217353821e-02,5.060000000000000000e+02
1.893509179353713989e-01,3.614326171875000000e+02,1.364028006792068481e-01,5.970000000000000000e+03
1.573919057846069336e-01,1.796809539794921875e+02,1.626480668783187866e-01,2.955000000000000000e+03
1.736706793308258057e-01,1.215802764892578125e+02,6.651365663856267929e-03,6.000000000000000000e+03
1.488530659116804600e-03,4.703860168457031250e+02,6.002264097332954407e-02,2.840000000000000000e+03
1.862167567014694214e-01,1.484448852539062500e+02,5.625605583190917969e-03,9.850000000000000000e+03
4.067016765475273132e-02,3.795072937011718750e+02,1.945723295211791992e-01,3.613000000000000000e+03
1.873616427183151245e-01,2.707687988281250000e+02,3.633737564086914062e-02,4.403000000000000000e+03
7.079052925109863281e-02,3.889957046508789062e+01,7.422945648431777954e-02,8.226000000000000000e+03
8.108054846525192261e-02,4.704370727539062500e+02,1.333831846714019775e-01,8.377000000000000000e+03
7.161053270101547241e-02,2.754753417968750000e+02,7.740700244903564453e-02,2.729000000000000000e+03
1.641715466976165771e-01,8.875910186767578125e+01,2.296280814334750175e-03,6.575000000000000000e+03
1.711268872022628784e-01,4.762300720214843750e+02,1.672821938991546631e-01,5.652000000000000000e+03
1.281409244984388351e-02,1.525072631835937500e+02,1.837507337331771851e-01,6.522000000000000000e+03
1.832217425107955933e-01,3.528356628417968750e+02,1.870856136083602905e-01,2.302000000000000000e+03
1.852116435766220093e-01,3.977164306640625000e+02,1.871622651815414429e-01,3.382000000000000000e+03
2.000234089791774750e-02,3.696599426269531250e+02,1.246390342712402344e-01,2.988000000000000000e+03
7.879664748907089233e-02,3.415229187011718750e+02,1.521310657262802124e-01,5.802000000000000000e+03
1.902082003653049469e-02,3.413603515625000000e+02,1.291620731353759766e-01,5.028000000000000000e+03
1.198239549994468689e-01,8.372705078125000000e+01,1.231546550989151001e-01,1.378000000000000000e+03
1.157391667366027832e-01,5.608800506591796875e+01,1.881619244813919067e-01,4.969000000000000000e+03
1.268704235553741455e-01,3.266137390136718750e+02,3.633785294368863106e-03,6.510000000000000000e+02
9.580490738153457642e-02,3.184512023925781250e+02,4.062478616833686829e-02,7.630000000000000000e+02
8.665417879819869995e-02,2.518314666748046875e+02,2.519042603671550751e-02,3.000000000000000000e+02
1.110154166817665100e-01,1.244423904418945312e+02,1.753216981887817383e-01,9.632000000000000000e+03
2.457399480044841766e-02,3.461997680664062500e+02,5.330009385943412781e-02,9.395000000000000000e+03
5.288088321685791016e-02,6.930210113525390625e+01,1.190118193626403809e-01,9.538000000000000000e+03
9.680213779211044312e-02,2.755715026855468750e+02,1.382856816053390503e-01,5.820000000000000000e+02
2.927929162979125977e-02,3.558300781250000000e+02,2.664169110357761383e-02,8.196000000000000000e+03
7.910980284214019775e-02,4.165965576171875000e+02,1.189780305139720440e-03,6.554000000000000000e+03
1.637506932020187378e-01,1.586684417724609375e+02,1.932621151208877563e-01,3.210000000000000000e+03
5.263466760516166687e-02,2.828435363769531250e+02,1.294309943914413452e-01,3.031000000000000000e+03
6.787144392728805542e-02,1.827578430175781250e+02,1.010939851403236389e-01,3.890000000000000000e+03
3.868620470166206360e-02,4.906736450195312500e+02,8.345756679773330688e-02,2.813000000000000000e+03
1.729389727115631104e-01,2.534407196044921875e+02,1.086202040314674377e-01,7.084000000000000000e+03
1.549417823553085327e-01,3.548288269042968750e+02,9.690057486295700073e-02,7.157000000000000000e+03
8.830524981021881104e-02,2.733857116699218750e+02,1.621279716491699219e-01,8.620000000000000000e+03
2.324833907186985016e-02,2.808498229980468750e+02,1.814386546611785889e-01,8.876000000000000000e+03
1.743255257606506348e-01,1.626454010009765625e+02,5.967577919363975525e-02,7.785000000000000000e+03
1.804232001304626465e-01,2.124998779296875000e+02,1.454730480909347534e-01,8.364000000000000000e+03
1.562180221080780029e-01,2.362488403320312500e+02,1.646417230367660522e-01,4.690000000000000000e+03
2.006125403568148613e-03,2.467003021240234375e+02,4.752251133322715759e-02,8.116000000000000000e+03
1.503597944974899292e-01,4.775481567382812500e+02,1.659587621688842773e-01,2.680000000000000000e+03
1.565170357935130596e-03,4.489593887329101562e+01,2.946792915463447571e-02,7.980000000000000000e+02
1.295876204967498779e-01,4.311866378784179688e+01,1.293394267559051514e-01,7.600000000000000000e+03
6.108296103775501251e-03,3.996662292480468750e+02,1.557956486940383911e-01,7.739000000000000000e+03
5.705619975924491882e-02,3.727962646484375000e+02,1.294356137514114380e-01,4.824000000000000000e+03
1.134357973933219910e-01,6.785398864746093750e+01,1.420673578977584839e-01,1.569000000000000000e+03
1.965855211019515991e-01,1.701886177062988281e+01,1.640934348106384277e-01,8.595000000000000000e+03
9.236067533493041992e-02,1.048821258544921875e+02,7.438082993030548096e-02,4.757000000000000000e+03
9.161044657230377197e-02,4.670986022949218750e+02,1.348711997270584106e-01,7.220000000000000000e+02
1.069948449730873108e-01,3.230753173828125000e+02,1.411801576614379883e-02,5.141000000000000000e+03
1.277426332235336304e-01,2.663828735351562500e+02,1.664829403162002563e-01,6.703000000000000000e+03
3.445388004183769226e-02,2.159058227539062500e+02,1.990709900856018066e-01,7.437000000000000000e+03
1.873517185449600220e-01,2.635262756347656250e+02,1.569293439388275146e-01,8.602000000000000000e+03
1.348080635070800781e-01,3.833649902343750000e+02,8.794013410806655884e-02,2.908000000000000000e+03
1.030577048659324646e-01,1.825322113037109375e+02,3.823127970099449158e-02,2.184000000000000000e+03
1.480054855346679688e-01,2.192949523925781250e+02,1.068611517548561096e-01,1.667000000000000000e+03
5.507031828165054321e-02,2.540337371826171875e+02,1.151715070009231567e-01,1.391000000000000000e+03
1.174536868929862976e-01,1.990119628906250000e+02,2.576765976846218109e-02,3.500000000000000000e+02
4.804867506027221680e-02,3.273803710937500000e+02,1.289276629686355591e-01,7.182000000000000000e+03
8.385975658893585205e-02,3.053341369628906250e+02,1.085674092173576355e-01,9.127000000000000000e+03
2.948932722210884094e-02,3.023321228027343750e+02,4.516404867172241211e-02,2.399000000000000000e+03
1.667341589927673340e-01,3.596264953613281250e+02,2.226971462368965149e-02,4.876000000000000000e+03
3.177318722009658813e-02,2.854852294921875000e+02,1.354932487010955811e-01,7.840000000000000000e+03
1.049803718924522400e-01,4.304892883300781250e+02,1.608542054891586304e-01,1.750000000000000000e+03
5.272877216339111328e-02,1.041230010986328125e+02,1.004840061068534851e-01,4.611000000000000000e+03
1.456151455640792847e-01,4.271011734008789062e+01,5.057764239609241486e-03,3.446000000000000000e+03
1.810023635625839233e-01,1.249051284790039062e+02,4.284869506955146790e-02,5.091000000000000000e+03
2.735599316656589508e-02,2.964448852539062500e+02,2.913132868707180023e-02,9.064000000000000000e+03
1.182633191347122192e-01,4.687328186035156250e+02,2.867173030972480774e-02,1.540000000000000000e+02
6.029848009347915649e-02,4.951048889160156250e+02,6.476937979459762573e-02,4.060000000000000000e+02
