"V1","V2","V3","V4","V5","V6","V7","V8"
0.156867599055347,0.0991747921623838,0.0661235496824096,0.1285,0.166,0.2035,0.0899055555555556,0.237769031752695
0.168261836158882,0.100389112544159,0.0606236196014599,0.1135,0.1795,0.205,0.0879972222222222,0.249317525852388
0.164518922358733,0.103352705204663,0.0634400121634965,0.1215,0.1655,0.214,0.0863222222222222,0.250302125509093
0.180915287002818,0.103958376075395,0.0654946429174235,0.077,0.141,0.171,0.0294888888888889,0.0421581131669078
0.184276746500226,0.104875762873259,0.0633004310660479,0.071,0.1365,0.166,0.0267777777777778,0.0354290755217226
0.178565348429536,0.10215073312254,0.0686525319380557,0.109,0.157,0.19,0.06895,0.155542652997096
0.161978550855718,0.102982893588791,0.0687575025986889,0.1375,0.191,0.188,0.105752777777778,0.300362154931128
0.156306355185692,0.0989813021694361,0.066777056636399,0.128,0.184,0.2195,0.0981722222222222,0.297219672403764
0.167691936483083,0.0969585152990078,0.0685998118056702,0.1055,0.1595,0.1955,0.0700055555555556,0.181256715665052
0.15352708006177,0.0958683416459205,0.0637427396030158,0.153,0.2135,0.2285,0.124308333333333,0.394780196988157
0.160918855810765,0.102890619914004,0.0647804976332521,0.1495,0.2005,0.2295,0.124877777777778,0.396565018326473
0.181785600889075,0.109334247561035,0.0616269655617181,0.108,0.1625,0.1835,0.0721444444444445,0.179021056701531
0.180146401632317,0.104997119139451,0.067867932321029,0.072,0.1145,0.1435,0.0151944444444444,0.0103239972535516
0.161267858969726,0.0933270957728939,0.0644073153632929,0.102,0.1675,0.2045,0.0747166666666667,0.198094796549566
0.182772261472021,0.105805423635026,0.0641957973034307,0.0575,0.1235,0.16,0.0228333333333333,0.0201804726183117
0.158224286047231,0.108139609893216,0.0699220967955082,0.118,0.165,0.193,0.0838444444444444,0.209976677496066
0.14681455404225,0.102245052846361,0.0660617215759829,0.154,0.2,0.2425,0.120147222222222,0.374999121953981
0.190801317526627,0.107811249427654,0.0699473923846901,0.0775,0.142,0.171,0.0309611111111111,0.0388201126175228
0.159710601627844,0.107937779069271,0.0715546685207437,0.0955,0.1475,0.179,0.0601055555555556,0.124533383219949
0.169886904933591,0.113879167489842,0.0630085496917274,0.101,0.146,0.178,0.0561944444444444,0.105630024043003
0.154521632067886,0.0946731448256452,0.0693302861337042,0.125,0.184,0.212,0.103858333333333,0.285542917428327
0.179861453178259,0.107870652783887,0.069226962444033,0.071,0.133,0.168,0.0166833333333333,0.013808324464791
0.186318699185819,0.106450829818026,0.0630167593596486,0.0635,0.126,0.165,0.0193611111111111,0.0162255874048479
0.158137585914951,0.0987738844411684,0.0641687845673585,0.136,0.159,0.2175,0.0999305555555556,0.272300642192342
0.162013641812486,0.101725751394192,0.0606714704821948,0.133,0.1895,0.2045,0.109786111111111,0.336797486659129
0.211264008994106,0.106365612686422,0.0688659061595371,0.0815,0.126,0.175,0.0336277777777778,0.0543151011295383
0.166834684031605,0.103685176914374,0.0661892397723113,0.1205,0.1785,0.192,0.0880944444444444,0.246445495602006
0.176280932718499,0.10818151128053,0.063636525872185,0.087,0.1575,0.183,0.0438388888888889,0.0845527323596087
0.166120554346066,0.0959483569478246,0.0684112795056621,0.1305,0.1775,0.2065,0.0990027777777778,0.304582070851357
0.169798437505733,0.104938889540613,0.0624435551766394,0.124,0.169,0.199,0.0904888888888889,0.246136246755392
0.193013327968401,0.110928922962471,0.065071213031347,0.0845,0.137,0.168,0.0350277777777778,0.0507876276174552
0.197578061832224,0.0991907831500156,0.064710391055615,0.072,0.15,0.165,0.0365,0.0562442430692667
0.149150877690685,0.0994985706372998,0.061456384437037,0.123,0.167,0.2125,0.0924222222222222,0.258620295918634
0.176589769543585,0.104950349770002,0.0698913789607266,0.074,0.145,0.1585,0.0371277777777778,0.0540026672349973
0.166613636756816,0.104500402141545,0.0691046977297386,0.1105,0.1515,0.192,0.0739833333333333,0.196530160625214
0.162362316973485,0.0983827680770154,0.0715754153147615,0.125,0.195,0.216,0.106933333333333,0.312102228308783
0.172099272559451,0.0892182020048331,0.0624008384851888,0.1115,0.1845,0.2085,0.0868055555555556,0.224662271414049
0.171203395644301,0.0998879781064725,0.0637198763447451,0.108,0.151,0.1925,0.0673833333333333,0.153926746525601
0.174918507289988,0.111269762335178,0.0692938190071289,0.1325,0.1785,0.205,0.0890194444444445,0.229696399559655
0.153415265070651,0.10158530493799,0.0623425280584499,0.1495,0.218,0.2415,0.129213888888889,0.403088068108329
0.161568214504566,0.101921879474434,0.0634020045760155,0.1245,0.185,0.2035,0.101994444444444,0.297849952778611
0.201453130747334,0.104652773988797,0.0651547160548255,0.068,0.1285,0.1625,0.0182222222222222,0.0158395061233541
0.18063063433544,0.109234993460335,0.0674125694262478,0.0925,0.149,0.185,0.0444111111111111,0.0868749637669294
0.166190783677482,0.0971843373368686,0.0663944085694402,0.114,0.1905,0.208,0.103233333333333,0.299754531582168
0.148585594149205,0.0977211508826432,0.065634862133117,0.151,0.193,0.213,0.120319444444444,0.378009364894165
0.176446653057256,0.11271404450097,0.0712225006537459,0.099,0.136,0.1615,0.0594472222222222,0.120507858558389
0.178985945673972,0.103010047545614,0.0689715129870346,0.0725,0.1335,0.171,0.0297666666666667,0.0364371070958485
0.15506564772402,0.0983996764853736,0.0691119006962939,0.151,0.195,0.2245,0.123483333333333,0.392569899780436
0.195489008243867,0.106104968420244,0.0625595592319576,0.0665,0.1415,0.1515,0.0222777777777778,0.0230636538482909
0.155202463256221,0.0955177867094849,0.0616646994885418,0.133,0.195,0.197,0.107744444444444,0.315204642865717
0.158206236678381,0.0988895328375313,0.0704032958372981,0.1175,0.1725,0.201,0.0962,0.265344987834682
0.147189488590418,0.104865147440546,0.0593584976678526,0.132,0.1965,0.221,0.104327777777778,0.313463740946881
0.166953795837084,0.111159336867776,0.0653008963243254,0.1075,0.1645,0.19,0.0722083333333333,0.184146150022187
0.166287097534127,0.0997457293390763,0.0737587115283822,0.107,0.157,0.186,0.0677111111111111,0.149788845878342
0.181067282324026,0.106855222959167,0.0738199882761254,0.061,0.114,0.165,0.0233222222222222,0.0238377268915403
0.162103282495862,0.0971208551266308,0.0641271499498408,0.143,0.194,0.2355,0.125047222222222,0.400212904992497
0.15650419426093,0.102758597140848,0.0662961466814703,0.1145,0.166,0.1995,0.0759166666666667,0.195454917541476
0.173663663784781,0.107459056707702,0.0653730951595641,0.1055,0.149,0.2115,0.0680333333333333,0.163241749458688
0.170046450265734,0.107479826248279,0.066127278488838,0.099,0.158,0.1905,0.0570777777777778,0.126688084371411
0.187313907097993,0.0980915716553222,0.0665572532331632,0.0785,0.13,0.1585,0.0350555555555556,0.0592046171253208
0.182269643056597,0.120073297512045,0.068968113219156,0.0715,0.136,0.1595,0.02525,0.0273285103998711
0.156474248861034,0.0944870706303608,0.0624057072161683,0.126,0.1865,0.226,0.113566666666667,0.344575073283668
0.172367280601047,0.104686193511336,0.0672728554618882,0.113,0.1615,0.2185,0.0853055555555556,0.231369689584318
0.162439879810191,0.0965238216003542,0.069118439548378,0.147,0.208,0.2075,0.126380555555556,0.382431454685556
0.158169325553025,0.110248809508204,0.063271364973988,0.1385,0.2025,0.2145,0.119955555555556,0.377244506705391
0.155774783991015,0.100397893523947,0.058927263419913,0.1455,0.201,0.2245,0.1237,0.385023507578857
0.154335950729527,0.0979355841983493,0.0623546444926203,0.1455,0.186,0.223,0.119177777777778,0.355977885994519
0.176326219088752,0.0950216782223824,0.0695750135588102,0.0955,0.1585,0.1895,0.0603111111111111,0.131257042462105
0.152904683167893,0.100767201834396,0.0660553786189999,0.149,0.201,0.2225,0.127022222222222,0.399233576843518
0.168339989401674,0.102263908785234,0.0659484219531694,0.1385,0.175,0.2125,0.103416666666667,0.30071328143943
0.160325803896403,0.094424752930913,0.0630203239241773,0.145,0.168,0.209,0.103936111111111,0.292494064099848
0.179015374486247,0.116344114167986,0.06307424960827,0.062,0.133,0.154,0.0204722222222222,0.0206404205363402
0.171568337721081,0.111190233300353,0.0631222234841955,0.081,0.144,0.157,0.0357222222222222,0.0567243881235516
0.162802137454797,0.0964460877263492,0.0646664263640015,0.095,0.171,0.204,0.0824444444444444,0.209362346638995
0.181358164276774,0.0918260290800084,0.0676525862947779,0.098,0.1565,0.1865,0.0634222222222222,0.136972426107936
0.196040984069815,0.113646699507672,0.0639095166112809,0.063,0.114,0.157,0.0166666666666667,0.0140751429464952
0.169163453035045,0.0982657237359094,0.063765402049415,0.1325,0.1705,0.201,0.103197222222222,0.293740319428653
0.149031514499837,0.102698557192578,0.0676947346105312,0.149,0.2025,0.23,0.118255555555556,0.353191480201916
0.184727456224639,0.0993307851643183,0.065686462616649,0.0795,0.1275,0.149,0.0211555555555556,0.0224697675481367
0.170250730912067,0.101654302162584,0.0696846971381485,0.094,0.1495,0.1605,0.0539111111111111,0.11169602923241
0.189053909429589,0.104570326130014,0.065800182490631,0.0785,0.1375,0.1605,0.02585,0.0290522570301791
0.156483636504543,0.102839824609929,0.0679592584327187,0.1505,0.1955,0.2445,0.129,0.398872132433365
0.196342433108114,0.104367625521409,0.0655679559352507,0.0765,0.1295,0.1615,0.0241111111111111,0.0293930673310326
0.163676531301375,0.100346737018447,0.0683286728674903,0.106,0.173,0.189,0.0745611111111111,0.190363631922834
0.16382343451894,0.100966055904373,0.0633573245604912,0.125,0.177,0.19,0.0813333333333333,0.213504417267198
0.156629192023605,0.098083315590076,0.0645906388555621,0.1365,0.2015,0.2115,0.122005158730159,0.366753253884645
0.163184881011572,0.0976340304853152,0.0690058268164931,0.111,0.1685,0.197,0.0869388888888889,0.233606862577671
0.164486174526324,0.101173844026564,0.0665228708955386,0.092,0.1625,0.177,0.0671361111111111,0.161352849437575
0.179634785081114,0.102393666680395,0.0715107627902154,0.072,0.14,0.173,0.0353055555555556,0.0573846480865037
0.18329302528058,0.114948662625073,0.0664252597109742,0.064,0.14,0.1635,0.0220833333333333,0.0184175359177287
0.175613639612625,0.10347719913896,0.066106283933565,0.107,0.1395,0.171,0.0640444444444444,0.144807977820978
0.168985140917996,0.10273908358043,0.0641251643351854,0.1235,0.1875,0.195,0.104408333333333,0.308229377348282
0.157336505526469,0.104102469954215,0.0617618742311873,0.1475,0.196,0.229,0.126316666666667,0.383611215201758
0.177939684707132,0.106774443746462,0.070189301509539,0.106,0.146,0.169,0.0525444444444444,0.104478097878474
0.177717499470631,0.107670219156044,0.0627038109279943,0.0865,0.156,0.161,0.0429777777777778,0.0789353888609339
0.177082465538552,0.107359142829623,0.0635508378981113,0.103,0.141,0.191,0.0517666666666667,0.106457881703811
0.183311600850475,0.103641531685191,0.0676935188424691,0.0885,0.14,0.1815,0.0435555555555556,0.0783956215742909
0.186825465261723,0.111045068083441,0.0700656191107543,0.0685,0.134,0.1765,0.00947222222222222,0.00397694149116887
0.159963564567905,0.103022038377006,0.0673176200964001,0.1485,0.1975,0.227,0.121172222222222,0.360498400458732
0.195820694440263,0.111461851915779,0.0654298162626661,0.0765,0.133,0.167,0.0232777777777778,0.0226917414939533
0.174110309191651,0.0992422199334841,0.072376699995562,0.0955,0.157,0.1885,0.0745166666666667,0.184070620564524
0.174536942594677,0.104237711349813,0.0648437867323627,0.0875,0.156,0.1695,0.0487,0.0954402801319577
0.158022668512583,0.104593835999836,0.0650574310580377,0.117,0.163,0.191,0.092975,0.265950938317569
0.164548767813907,0.106003459954463,0.0684833492689654,0.101,0.1575,0.182,0.0725527777777778,0.184741985535335
0.157794676018341,0.0963251937562097,0.0642956229926317,0.1425,0.2105,0.2175,0.120794444444444,0.371793669762357
0.144365433866759,0.103321160915588,0.0673194821186648,0.151,0.183,0.221,0.119755555555556,0.37538959514693
0.157396323366662,0.104144822621782,0.0640409727258634,0.127,0.1855,0.212,0.109983333333333,0.315849454966564
0.167507471774396,0.105036755162257,0.06388336174557,0.1155,0.171,0.1875,0.0795055555555556,0.19754733059797
0.154890929114295,0.098305900484015,0.0696412533293757,0.129,0.175,0.2135,0.0921944444444445,0.259488109030414
0.181020397526282,0.10412913499811,0.0673479488964611,0.094,0.1455,0.179,0.0612111111111111,0.126079452670185
0.170811863979117,0.102015135113615,0.0728084096387173,0.084,0.153,0.175,0.0562555555555556,0.121252823567439
0.184858927205936,0.119697929298697,0.0652384599875025,0.058,0.1145,0.1545,0.00163888888888889,0.000177790704287697
0.18461603769222,0.0976610321073766,0.0658621148238278,0.083,0.1275,0.1575,0.0336166666666667,0.050361558361363
0.186393424316103,0.101430767288156,0.0615687551568532,0.072,0.122,0.164,0.0318888888888889,0.044361602509666
0.162132502702829,0.0870491848701913,0.0680786687654939,0.1375,0.1715,0.195,0.103644444444444,0.318380716706589
0.166383605825184,0.0958815048199471,0.0650970439343043,0.1025,0.1595,0.19,0.0773527777777778,0.189426067936061
0.16931083662615,0.10670274590291,0.0672799440075078,0.07,0.122,0.171,0.0322277777777778,0.04738903565841
0.174859016686041,0.102804556451949,0.0700429104643553,0.099,0.1265,0.1655,0.0475333333333333,0.091409108844283
0.163176520829363,0.0959001406504373,0.0589345111524894,0.1105,0.172,0.2095,0.0904444444444445,0.2419994932525
0.160338466776229,0.109861414829154,0.0689966514929398,0.1305,0.186,0.212,0.0946388888888889,0.265308996606414
0.195472975310324,0.106583645097437,0.069255774860203,0.09,0.141,0.157,0.0398222222222222,0.0751539214347628
0.171918371945719,0.10096683093357,0.0613921878183676,0.095,0.1545,0.1885,0.0565555555555556,0.119371358538351
0.170804284558115,0.111740046173028,0.0686615451834467,0.0985,0.1645,0.2005,0.07085,0.165639650414671
0.152127575711376,0.0982556850190801,0.068502868009585,0.14,0.196,0.235,0.126202777777778,0.391417958307272
0.168645401568745,0.099958049720788,0.0651943225538337,0.1375,0.1565,0.2095,0.104333333333333,0.307367879479418
